event_id,event_serial,source_stamp,opponent_label,episode,kind,start_row_index,end_row_index,start_time_s,end_time_s,duration_s,damage,damage_ticks,anchor_available,anchor_row_index,anchor_time_s,anchor_lead_time_s,anchor_own_los_az_deg,anchor_own_los_el_deg,anchor_own_lift_to_los_deg,anchor_target_los_az_deg,anchor_target_los_el_deg,anchor_target_lift_to_los_deg,anchor_own_los_az_rate_dps,anchor_own_los_el_rate_dps,anchor_target_los_az_rate_dps,anchor_target_los_el_rate_dps,anchor_phase,anchor_range_m,anchor_own_ata_deg,anchor_target_ata_deg,anchor_relative_heading_deg,anchor_closure_mps,anchor_altitude_delta_m,anchor_own_altitude_m,anchor_target_altitude_m,anchor_own_floor_margin_m,anchor_target_floor_margin_m,anchor_own_speed_mps,anchor_target_speed_mps,anchor_speed_delta_mps,anchor_own_vertical_speed_mps,anchor_target_vertical_speed_mps,anchor_own_turn_rate_dps,anchor_target_turn_rate_dps,anchor_energy_height_delta_m,anchor_own_roll_deg,anchor_own_pitch_deg,anchor_target_roll_deg,anchor_target_pitch_deg,anchor_own_health,anchor_target_health,anchor_health_advantage,pre_2s_available,pre_2s_row_index,pre_2s_time_s,pre_2s_lead_time_s,pre_2s_own_los_az_deg,pre_2s_own_los_el_deg,pre_2s_own_lift_to_los_deg,pre_2s_target_los_az_deg,pre_2s_target_los_el_deg,pre_2s_target_lift_to_los_deg,pre_2s_own_los_az_rate_dps,pre_2s_own_los_el_rate_dps,pre_2s_target_los_az_rate_dps,pre_2s_target_los_el_rate_dps,pre_2s_phase,pre_2s_range_m,pre_2s_own_ata_deg,pre_2s_target_ata_deg,pre_2s_relative_heading_deg,pre_2s_closure_mps,pre_2s_altitude_delta_m,pre_2s_own_altitude_m,pre_2s_target_altitude_m,pre_2s_own_floor_margin_m,pre_2s_target_floor_margin_m,pre_2s_own_speed_mps,pre_2s_target_speed_mps,pre_2s_speed_delta_mps,pre_2s_own_vertical_speed_mps,pre_2s_target_vertical_speed_mps,pre_2s_own_turn_rate_dps,pre_2s_target_turn_rate_dps,pre_2s_energy_height_delta_m,pre_2s_own_roll_deg,pre_2s_own_pitch_deg,pre_2s_target_roll_deg,pre_2s_target_pitch_deg,pre_2s_own_health,pre_2s_target_health,pre_2s_health_advantage
2026_8_8_16_13_9:e0:dealt:10237,1,2026_8_8_16_13_9,ACE_S14,0,dealt,10237,10286,170.6166,171.4333,0.8166999999999973,0.0030402814520326116,50,1,10236,170.6,0.01660000000001105,-0.47987214806961404,2.940438460176373,87.05956153982363,-179.1112798067244,19.889763849134262,70.11023615086575,3.4903415916197953,-11.247091392104451,-5.0847724922385895,10.657947306628765,P3,1186.1820650029688,2.979304182830017,160.09119429337778,18.349894678346498,-0.8103931976099811,-709.2052871999999,3177.9740352000003,2468.7687480000004,2877.9740352000003,2168.7687480000004,335.6784114828888,340.72515351576413,5.046742032875329,-227.47833600001215,-172.46193600000495,-12.740000000000734,12.610000000000674,-535.1583750197224,-54.425,-38.087,55.471,-26.121,1.0,1.0,0.0,1,10117,168.6166,2.0,-4.665811786148151,14.500353503440568,75.49964649655944,-163.19262508547232,10.491992283833186,79.50800771616682,9.31386181064649,1.4231255992016498,29.24396251410282,-57.45707452125984,P3,1154.171712706773,15.217196655407605,160.2671090390412,34.74290130921415,-11.263254644528057,-796.7340936,3645.6948168000004,2848.9607232000003,3345.6948168000004,2548.9607232000003,328.4623130709323,335.1080975913201,6.645784520387792,-232.2545520000081,-197.5713600000084,-17.52000000000109,2.600000000000341,-571.8894237399272,-82.696,-42.862,-0.922,-35.431,1.0,1.0,0.0
2026_8_8_16_13_9:e0:dealt:11104,2,2026_8_8_16_13_9,ACE_S14,0,dealt,11104,11121,185.0666,185.35,0.2834000000000003,0.02382666607359285,18,1,11103,185.05,0.01659999999998263,0.9343594965618799,2.7498825064874732,87.25011749351253,179.38674924924996,36.66584560482661,53.334154395173385,2.6955606559840373,-19.842807151692092,-0.8545393148586744,9.364671834878068,P3,747.5735516232087,2.904171314118318,143.32974619462945,34.48237209262118,38.09416001572658,340.78651679999984,3021.7131336,3362.4996504,2721.7131336,3062.4996504,299.4491011097537,286.9879980422451,-12.461103067508589,138.68704799997008,87.11183999997795,16.98999999999626,-13.379999999996611,-31.80010223625777,97.413,28.432,-116.815,14.633,1.0,0.9969597185479674,0.0030402814520326116,1,10984,183.0666,2.0,-2.201179431637307,22.18396825198767,67.81603174801232,-170.9446602367257,2.510271509462616,87.48972849053739,-1.127349487222553,-0.23153252634274574,-3.5905713211581425,-31.373969335423418,P3,749.7118641205578,22.2874189790509,170.6059550648578,30.747283058754338,-18.220364217685088,403.9770432,2731.894968,3135.8720112,2431.894968,2835.8720112,314.0818104604344,293.67911536031215,-20.40269510012223,150.6687360000109,132.17652000000567,16.900000000000936,-3.759999999999977,-228.2450134293631,85.148,31.343,-157.058,27.027,1.0,0.9969597185479674,0.0030402814520326116
