Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181873,37.923645,7000.6695648,1.999,2.996,355.999,1.0
0.0166,128.181869,37.92369,7000.9454088,1.999,2.987,355.999,1.0
0.0333,128.181865,37.923735,7001.2200336000005,1.999,2.971,356.001,1.0
0.05,128.181861,37.92378,7001.4946584,1.986,2.953,356.005,1.0
0.0666,128.181857,37.923824,7001.768368800001,1.963,2.934,356.01,1.0
0.0833,128.181853,37.923869,7002.041164800001,1.933,2.916,356.016,1.0
0.1,128.181849,37.923914,7002.313656,1.896,2.897,356.022,1.0
0.1166,128.181845,37.923959,7002.584928,1.855,2.879,356.029,1.0
0.1333,128.181841,37.924003,7002.8555904,1.809,2.86,356.035,1.0
0.15,128.181837,37.924048,7003.125338400001,1.76,2.842,356.042,1.0
0.1666,128.181833,37.924093,7003.3944768,1.708,2.825,356.049,1.0
0.1833,128.181829,37.924138,7003.6627008000005,1.655,2.807,356.056,1.0
0.2,128.181825,37.924182,7003.9297056000005,1.599,2.79,356.063,1.0
0.2166,128.181821,37.924227,7004.196100800001,1.541,2.773,356.07,1.0
0.2333,128.181817,37.924272,7004.4615816000005,1.482,2.756,356.077,1.0
0.25,128.181813,37.924317,7004.726148,1.422,2.74,356.083,1.0
0.2666,128.181809,37.924361,7004.9894952,1.36,2.723,356.09,1.0
0.2833,128.181806,37.924406,7005.2522328000005,1.298,2.707,356.097,1.0
0.3,128.181802,37.924451,7005.513751200001,1.234,2.691,356.104,1.0
0.3166,128.181798,37.924496,7005.7743552,1.17,2.675,356.111,1.0
0.3333,128.181794,37.92454,7006.034044800001,1.105,2.66,356.118,1.0
0.35,128.18179,37.924585,7006.292820000001,1.039,2.644,356.124,1.0
0.3666,128.181786,37.92463,7006.550376,0.973,2.629,356.131,1.0
0.3833,128.181782,37.924675,7006.8070176,0.905,2.614,356.138,1.0
0.4,128.181778,37.924719,7007.0627448000005,0.838,2.599,356.144,1.0
0.4166,128.181774,37.924764,7007.3175576,0.769,2.584,356.151,1.0
0.4333,128.18177,37.924809,7007.571151200001,0.7,2.57,356.157,1.0
0.45,128.181766,37.924853,7007.8238304,0.631,2.555,356.164,1.0
0.4666,128.181762,37.924898,7008.0752904,0.561,2.541,356.17,1.0
0.4833,128.181758,37.924943,7008.325836,0.49,2.526,356.177,1.0
0.5,128.181754,37.924988,7008.5754672,0.419,2.512,356.183,1.0
