Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181867,37.923645,6999.6231864,4.0,-3.003,352.999,1.0
0.0166,128.18186,37.92369,6999.375079200001,4.0,-3.012,352.999,1.0
0.0333,128.181853,37.923734,6999.1257528,4.001,-3.028,353.0,1.0
0.05,128.181846,37.923779,6998.874597600001,4.015,-3.045,353.006,1.0
0.0666,128.181839,37.923823,6998.6234424,4.019,-3.064,353.012,1.0
0.0833,128.181832,37.923868,6998.371982400001,4.015,-3.083,353.018,1.0
0.1,128.181825,37.923912,6998.1193032,4.004,-3.102,353.024,1.0
0.1166,128.181818,37.923957,6997.8660144000005,3.986,-3.121,353.03,1.0
0.1333,128.181812,37.924001,6997.612116,3.962,-3.14,353.036,1.0
0.15,128.181805,37.924046,6997.3573032,3.934,-3.16,353.041,1.0
0.1666,128.181798,37.92409,6997.101576,3.901,-3.179,353.047,1.0
0.1833,128.181791,37.924135,6996.8452392,3.865,-3.198,353.053,1.0
0.2,128.181784,37.924179,6996.5876832,3.826,-3.216,353.059,1.0
0.2166,128.181777,37.924224,6996.3295176,3.784,-3.234,353.066,1.0
0.2333,128.18177,37.924269,6996.0704376,3.74,-3.253,353.072,1.0
0.25,128.181763,37.924313,6995.810138400001,3.695,-3.27,353.078,1.0
0.2666,128.181756,37.924358,6995.5492296,3.647,-3.288,353.084,1.0
0.2833,128.181749,37.924402,6995.287101600001,3.598,-3.305,353.091,1.0
0.3,128.181742,37.924447,6995.024364000001,3.549,-3.323,353.097,1.0
0.3166,128.181735,37.924491,6994.7604071999995,3.498,-3.34,353.103,1.0
0.3333,128.181729,37.924536,6994.4952312000005,3.446,-3.356,353.11,1.0
0.35,128.181722,37.92458,6994.2294456,3.393,-3.373,353.116,1.0
0.3666,128.181715,37.924625,6993.9624408,3.339,-3.389,353.122,1.0
0.3833,128.181708,37.92467,6993.6945216,3.285,-3.405,353.128,1.0
0.4,128.181701,37.924714,6993.4253832,3.23,-3.422,353.135,1.0
0.4166,128.181694,37.924759,6993.1553304,3.174,-3.437,353.141,1.0
0.4333,128.181687,37.924803,6992.8843632,3.118,-3.453,353.147,1.0
0.45,128.18168,37.924848,6992.6121768,3.062,-3.469,353.153,1.0
0.4666,128.181673,37.924892,6992.339076,3.005,-3.484,353.159,1.0
0.4833,128.181666,37.924937,6992.064756000001,2.947,-3.5,353.165,1.0
0.5,128.18166,37.924981,6991.7895216,2.889,-3.515,353.171,1.0
0.5166,128.181653,37.925026,6991.5133728,2.83,-3.53,353.177,1.0
0.5333,128.181646,37.925071,6991.2357,2.771,-3.545,353.183,1.0
0.55,128.181639,37.925115,6990.957417600001,2.712,-3.56,353.189,1.0
0.5666,128.181632,37.92516,6990.677611200001,2.652,-3.575,353.195,1.0
0.5833,128.181625,37.925204,6990.3968904,2.592,-3.589,353.201,1.0
0.6,128.181618,37.925249,6990.1152552,2.531,-3.604,353.207,1.0
0.6166,128.181611,37.925293,6989.832400800001,2.47,-3.619,353.212,1.0
0.6333,128.181605,37.925338,6989.5483272,2.409,-3.633,353.218,1.0
0.65,128.181598,37.925383,6989.2633392,2.347,-3.647,353.224,1.0
0.6666,128.181591,37.925427,6988.977132,2.285,-3.662,353.23,1.0
0.6833,128.181584,37.925472,6988.689705600001,2.222,-3.676,353.235,1.0
0.7,128.181577,37.925516,6988.401364800001,2.159,-3.69,353.241,1.0
0.7166,128.18157,37.925561,6988.111804800001,2.096,-3.704,353.247,1.0
0.7333,128.181563,37.925606,6987.8210256,2.032,-3.719,353.252,1.0
0.75,128.181556,37.92565,6987.529332,1.968,-3.733,353.258,1.0
0.7666,128.18155,37.925695,6987.236114400001,1.904,-3.747,353.263,1.0
0.7833,128.181543,37.925739,6986.9422872000005,1.84,-3.761,353.269,1.0
0.8,128.181536,37.925784,6986.646936,1.775,-3.775,353.274,1.0
0.8166,128.181529,37.925829,6986.350670400001,1.709,-3.788,353.279,1.0
0.8333,128.181522,37.925873,6986.0531856,1.644,-3.802,353.285,1.0
0.85,128.181515,37.925918,6985.7544816,1.578,-3.816,353.29,1.0
0.8666,128.181508,37.925962,6985.454863200001,1.511,-3.83,353.295,1.0
0.8833,128.181501,37.926007,6985.1537208,1.445,-3.844,353.301,1.0
0.9,128.181495,37.926052,6984.851664000001,1.378,-3.857,353.306,1.0
0.9166,128.181488,37.926096,6984.548692800001,1.31,-3.871,353.311,1.0
0.9333,128.181481,37.926141,6984.244197600001,1.243,-3.885,353.316,1.0
0.95,128.181474,37.926185,6983.938788,1.175,-3.898,353.321,1.0
0.9666,128.181467,37.92623,6983.6318544000005,1.106,-3.912,353.327,1.0
0.9833,128.18146,37.926275,6983.324006400001,1.038,-3.925,353.332,1.0
1.0,128.181453,37.926319,6983.015244,0.969,-3.939,353.337,1.0
1.0166,128.181447,37.926364,6982.7049576,0.9,-3.952,353.342,1.0
1.0333,128.18144,37.926408,6982.393756800001,0.83,-3.966,353.347,1.0
1.05,128.181433,37.926453,6982.081032,0.761,-3.979,353.352,1.0
1.0666,128.181426,37.926498,6981.7673928,0.691,-3.993,353.357,1.0
1.0833,128.181419,37.926542,6981.452534399999,0.62,-4.006,353.362,1.0
1.1,128.181412,37.926587,6981.136456800001,0.55,-4.02,353.366,1.0
1.1166,128.181405,37.926632,6980.819464800001,0.479,-4.033,353.371,1.0
1.1333,128.181399,37.926676,6980.5009488,0.407,-4.047,353.376,1.0
1.15,128.181392,37.926721,6980.181518400001,0.336,-4.06,353.381,1.0
1.1666,128.181385,37.926765,6979.8608688,0.264,-4.073,353.386,1.0
1.1833,128.181378,37.92681,6979.539000000001,0.192,-4.087,353.39,1.0
1.2,128.181371,37.926855,6979.215912,0.119,-4.1,353.395,1.0
1.2166,128.181364,37.926899,6978.8903856,0.069,-4.112,353.401,1.0
1.2333,128.181357,37.926944,6978.5630304,0.04,-4.124,353.409,1.0
1.25,128.181351,37.926989,6978.2338464,0.032,-4.135,353.417,1.0
1.2666,128.181344,37.927033,6977.903138400001,0.04,-4.146,353.425,1.0
1.2833,128.181337,37.927078,6977.570906400001,0.064,-4.157,353.433,1.0
1.3,128.18133,37.927123,6977.2368456,0.101,-4.167,353.441,1.0
1.3166,128.181323,37.927167,6976.901260800001,0.148,-4.178,353.448,1.0
1.3333,128.181316,37.927212,6976.564152000001,0.205,-4.188,353.454,1.0
1.35,128.18131,37.927257,6976.225824000001,0.268,-4.199,353.46,1.0
1.3666,128.181303,37.927301,6975.885972,0.338,-4.21,353.466,1.0
1.3833,128.181296,37.927346,6975.5449008000005,0.413,-4.221,353.471,1.0
1.4,128.181289,37.927391,6975.202305600001,0.491,-4.233,353.476,1.0
1.4166,128.181282,37.927435,6974.858186400001,0.573,-4.244,353.481,1.0
1.4333,128.181275,37.92748,6974.512848,0.657,-4.256,353.485,1.0
1.45,128.181269,37.927525,6974.1662904,0.743,-4.268,353.49,1.0
1.4666,128.181262,37.927569,6973.8185136,0.83,-4.281,353.494,1.0
1.4833,128.181255,37.927614,6973.4692128,0.919,-4.293,353.498,1.0
1.5,128.181248,37.927659,6973.118692800001,1.008,-4.305,353.502,1.0
1.5166,128.181241,37.927703,6972.7669536,1.098,-4.318,353.506,1.0
1.5333,128.181234,37.927748,6972.413690400001,1.189,-4.331,353.51,1.0
1.55,128.181228,37.927793,6972.0595128,1.281,-4.344,353.513,1.0
1.5666,128.181221,37.927838,6971.703811200001,1.372,-4.357,353.517,1.0
1.5833,128.181214,37.927882,6971.3468904,1.464,-4.37,353.52,1.0
1.6,128.181207,37.927927,6970.9884456,1.556,-4.383,353.524,1.0
1.6166,128.1812,37.927972,6970.6290864,1.648,-4.396,353.527,1.0
1.6333,128.181193,37.928016,6970.268508,1.741,-4.41,353.53,1.0
1.65,128.181187,37.928061,6969.906405600001,1.833,-4.423,353.534,1.0
1.6666,128.18118,37.928106,6969.543084000001,1.925,-4.437,353.537,1.0
1.6833,128.181173,37.928151,6969.1785432,2.018,-4.45,353.54,1.0
1.7,128.181166,37.928195,6968.812783200001,2.11,-4.464,353.543,1.0
1.7166,128.181159,37.92824,6968.445804,2.203,-4.478,353.546,1.0
1.7333,128.181152,37.928285,6968.077300800001,2.295,-4.492,353.549,1.0
1.75,128.181146,37.928329,6967.707883200001,2.387,-4.506,353.552,1.0
1.7666,128.181139,37.928374,6967.3369416000005,2.48,-4.52,353.555,1.0
1.7833,128.181132,37.928419,6966.9647808,2.572,-4.534,353.558,1.0
1.8,128.181125,37.928464,6966.591400800001,2.664,-4.548,353.561,1.0
1.8166,128.181118,37.928508,6966.2168016000005,2.757,-4.562,353.563,1.0
1.8333,128.181112,37.928553,6965.840983200001,2.849,-4.576,353.566,1.0
1.85,128.181105,37.928598,6965.4639456,2.942,-4.59,353.569,1.0
1.8666,128.181098,37.928643,6965.085384000001,3.034,-4.605,353.572,1.0
1.8833,128.181091,37.928687,6964.7056032,3.126,-4.619,353.574,1.0
1.9,128.181084,37.928732,6964.3249080000005,3.219,-4.633,353.577,1.0
