Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181881,37.914488,2676.2744544,0.0,-0.003,179.999,1.0
0.0166,128.181881,37.914454,2676.2595192000003,0.0,-0.012,180.0,1.0
0.0333,128.181881,37.91442,2676.2412312,0.08,-0.026,180.012,1.0
0.05,128.181881,37.914385,2676.2198952,0.237,-0.043,180.037,1.0
0.0666,128.181881,37.914351,2676.1942920000006,0.475,-0.063,180.069,1.0
0.0833,128.181881,37.914317,2676.1641168000006,0.794,-0.086,180.107,1.0
0.1,128.181881,37.914283,2676.1284552,1.195,-0.11,180.146,1.0
0.1166,128.181881,37.914248,2676.0863928,1.677,-0.135,180.187,1.0
0.1333,128.181881,37.914214,2676.0376248000002,2.237,-0.16,180.227,1.0
0.15,128.181881,37.91418,2675.9809320000004,2.872,-0.185,180.267,1.0
0.1666,128.181881,37.914145,2675.9163144000004,3.58,-0.21,180.307,1.0
0.1833,128.181881,37.914111,2675.8446864000002,4.357,-0.235,180.345,1.0
0.2,128.181881,37.914076,2675.7657432,5.201,-0.26,180.383,1.0
0.2166,128.181881,37.914042,2675.6797896000003,6.109,-0.286,180.42,1.0
0.2333,128.181881,37.914007,2675.5868256000003,7.077,-0.303,180.457,1.0
0.25,128.181881,37.913973,2675.4868512,8.104,-0.314,180.494,1.0
0.2666,128.181881,37.913938,2675.3801712000004,9.187,-0.319,180.531,1.0
0.2833,128.181881,37.913903,2675.2667856,10.323,-0.322,180.568,1.0
0.3,128.181881,37.913869,2675.1469991999998,11.51,-0.323,180.606,1.0
0.3166,128.181881,37.913834,2675.0211168000005,12.746,-0.324,180.643,1.0
0.3333,128.181881,37.913799,2674.8891384,14.029,-0.311,180.683,1.0
0.35,128.181881,37.913765,2674.7513688000004,15.356,-0.286,180.726,1.0
0.3666,128.181881,37.91373,2674.6075032000003,16.727,-0.251,180.773,1.0
0.3833,128.181881,37.913695,2674.458456,18.139,-0.21,180.822,1.0
0.4,128.181881,37.91366,2674.3039224,19.59,-0.166,180.873,1.0
0.4166,128.181882,37.913625,2674.1442072000004,21.079,-0.122,180.926,1.0
0.4333,128.181882,37.913591,2673.97992,22.603,-0.065,180.985,1.0
0.45,128.181882,37.913556,2673.8113656,24.163,0.009,181.054,1.0
0.4666,128.181882,37.913521,2673.6382392000005,25.756,0.096,181.132,1.0
0.4833,128.181882,37.913486,2673.4608456,27.38,0.191,181.216,1.0
0.5,128.181882,37.913451,2673.2794896000005,29.035,0.289,181.306,1.0
0.5166,128.181882,37.913416,2673.0947808,30.72,0.387,181.4,1.0
0.5333,128.181882,37.913381,2672.9067192,32.433,0.496,181.506,1.0
0.55,128.181882,37.913346,2672.7159144,34.172,0.623,181.629,1.0
0.5666,128.181883,37.913311,2672.5220616,35.937,0.762,181.768,1.0
0.5833,128.181883,37.913275,2672.3260752,37.727,0.908,181.918,1.0
0.6,128.181883,37.91324,2672.1276504,39.541,1.054,182.078,1.0
0.6166,128.181883,37.913205,2671.9270920000004,41.377,1.198,182.245,1.0
0.6333,128.181883,37.91317,2671.7265336,43.174,1.353,182.424,1.0
0.65,128.181883,37.913135,2671.5265848000004,44.929,1.526,182.624,1.0
0.6666,128.181883,37.9131,2671.3275504000003,46.645,1.712,182.844,1.0
0.6833,128.181883,37.913064,2671.1303448,48.324,1.9,183.079,1.0
0.7,128.181883,37.913029,2670.9355776,49.971,2.087,183.325,1.0
0.7166,128.181883,37.912994,2670.7420296,51.589,2.268,183.581,1.0
0.7333,128.181883,37.912958,2670.5521392,53.097,2.456,183.851,1.0
0.75,128.181882,37.912923,2670.3656016,54.5,2.659,184.146,1.0
0.7666,128.181882,37.912888,2670.183636,55.811,2.87,184.462,1.0
0.7833,128.181882,37.912852,2670.0059376,57.038,3.08,184.796,1.0
0.8,128.181881,37.912817,2669.8337256000004,58.194,3.285,185.141,1.0
0.8166,128.18188,37.912782,2669.6645616,59.286,3.481,185.495,1.0
0.8333,128.181879,37.912746,2669.5011888000004,60.266,3.675,185.856,1.0
0.85,128.181879,37.912711,2669.3433024,61.144,3.867,186.223,1.0
0.8666,128.181877,37.912676,2669.1909024,61.931,4.052,186.595,1.0
0.8833,128.181876,37.91264,2669.043684,62.639,4.229,186.969,1.0
0.9,128.181875,37.912605,2668.9010376,63.28,4.397,187.345,1.0
0.9166,128.181873,37.91257,2668.7629632,63.863,4.554,187.721,1.0
0.9333,128.181872,37.912534,2668.6288512,64.4,4.702,188.097,1.0
0.95,128.18187,37.912499,2668.4987016,64.898,4.84,188.472,1.0
0.9666,128.181868,37.912463,2668.3725144000005,65.364,4.97,188.845,1.0
0.9833,128.181866,37.912428,2668.2502896000005,65.805,5.091,189.216,1.0
1.0,128.181864,37.912393,2668.1317224,66.224,5.205,189.585,1.0
1.0166,128.181861,37.912357,2668.0165079999997,66.625,5.312,189.95,1.0
1.0333,128.181859,37.912322,2667.9061704,66.982,5.415,190.312,1.0
1.05,128.181856,37.912287,2667.8001,67.298,5.516,190.669,1.0
1.0666,128.181853,37.912251,2667.6986016,67.577,5.613,191.022,1.0
1.0833,128.181851,37.912216,2667.6013704,67.822,5.706,191.371,1.0
1.1,128.181847,37.91218,2667.5081016,68.039,5.794,191.717,1.0
1.1166,128.181844,37.912145,2667.4187952,68.23,5.878,192.059,1.0
1.1333,128.181841,37.91211,2667.3346704,68.39,5.959,192.397,1.0
1.15,128.181837,37.912074,2667.2542032000006,68.521,6.037,192.733,1.0
1.1666,128.181834,37.912039,2667.1780032,68.628,6.112,193.065,1.0
1.1833,128.18183,37.912004,2667.1060704,68.714,6.185,193.394,1.0
1.2,128.181826,37.911968,2667.0381,68.78,6.255,193.721,1.0
1.2166,128.181821,37.911933,2666.9743968,68.831,6.323,194.045,1.0
1.2333,128.181817,37.911898,2666.9140464,68.948,6.378,194.363,1.0
1.25,128.181813,37.911863,2666.8573536,69.128,6.421,194.675,1.0
1.2666,128.181808,37.911827,2666.8030992,69.374,6.455,194.983,1.0
1.2833,128.181803,37.911792,2666.751588,69.686,6.484,195.287,1.0
1.3,128.181798,37.911757,2666.7022104,70.064,6.508,195.588,1.0
1.3166,128.181793,37.911721,2666.6546616,70.502,6.529,195.886,1.0
1.3333,128.181788,37.911686,2666.6089416000004,70.997,6.547,196.182,1.0
1.35,128.181783,37.911651,2666.5644408000003,71.54,6.564,196.474,1.0
1.3666,128.181778,37.911616,2666.5220736000006,72.123,6.578,196.764,1.0
1.3833,128.181772,37.91158,2666.4815352000005,72.739,6.59,197.052,1.0
1.4,128.181767,37.911545,2666.4431304000004,73.382,6.6,197.337,1.0
1.4166,128.181761,37.91151,2666.4062496,74.046,6.607,197.62,1.0
1.4333,128.181755,37.911475,2666.3718072,74.725,6.612,197.903,1.0
1.45,128.181749,37.911439,2666.3391936000003,75.413,6.614,198.184,1.0
1.4666,128.181743,37.911404,2666.3084088,76.107,6.613,198.464,1.0
1.4833,128.181737,37.911369,2666.2794528000004,76.806,6.608,198.743,1.0
1.5,128.181731,37.911334,2666.2523256000004,77.506,6.599,199.021,1.0
1.5166,128.181724,37.911299,2666.2264176,78.206,6.586,199.298,1.0
1.5333,128.181717,37.911263,2666.2026432000002,78.901,6.569,199.576,1.0
1.55,128.181711,37.911228,2666.1797831999997,79.589,6.549,199.854,1.0
1.5666,128.181704,37.911193,2666.1584472,80.27,6.525,200.132,1.0
1.5833,128.181696,37.911158,2666.1383304000005,80.944,6.497,200.41,1.0
1.6,128.181689,37.911123,2666.1194328000006,81.61,6.465,200.688,1.0
1.6166,128.181682,37.911088,2666.1011448,82.269,6.428,200.965,1.0
1.6333,128.181674,37.911053,2666.0840760000006,82.915,6.388,201.244,1.0
1.65,128.181666,37.911018,2666.0676168000005,83.547,6.345,201.524,1.0
1.6666,128.181658,37.910983,2666.0517672,84.167,6.297,201.805,1.0
1.6833,128.18165,37.910948,2666.0365272,84.775,6.246,202.086,1.0
1.7,128.181642,37.910913,2666.0212872,85.372,6.191,202.367,1.0
1.7166,128.181634,37.910878,2666.0066568,85.959,6.132,202.647,1.0
1.7333,128.181625,37.910843,2665.9920263999998,86.525,6.07,202.929,1.0
1.75,128.181616,37.910808,2665.977396,87.072,6.005,203.213,1.0
1.7666,128.181608,37.910773,2665.9627656000002,87.6,5.937,203.497,1.0
1.7833,128.181598,37.910738,2665.9478304000004,88.111,5.866,203.78,1.0
1.8,128.181589,37.910703,2665.9325904,88.608,5.792,204.064,1.0
1.8166,128.18158,37.910668,2665.9170456,89.091,5.713,204.346,1.0
1.8333,128.18157,37.910634,2665.9008912000004,89.547,5.633,204.628,1.0
