Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
399.9666,128.181881,37.968463,7002.830292000001,0.0,-0.003,179.999,1.0
399.9833,128.181881,37.968418,7002.8116992000005,0.0,-0.012,180.0,1.0
400.0,128.181881,37.968374,7002.793411200001,-0.1,-0.025,179.996,1.0
400.0166,128.181881,37.968329,7002.775428000001,-0.296,-0.041,179.99,1.0
400.0333,128.181881,37.968284,7002.7577496,-0.588,-0.059,179.982,1.0
400.05,128.181881,37.968239,7002.7409856,-0.974,-0.077,179.973,1.0
400.0666,128.181881,37.968194,7002.725745600001,-1.45,-0.095,179.964,1.0
400.0833,128.181881,37.968149,7002.7117248,-2.014,-0.113,179.956,1.0
400.1,128.181881,37.968104,7002.699837600001,-2.663,-0.131,179.949,1.0
400.1166,128.181881,37.968059,7002.6903888,-3.393,-0.148,179.942,1.0
400.1333,128.181881,37.968014,7002.683378400001,-4.202,-0.164,179.935,1.0
400.15,128.181881,37.967969,7002.677892000001,-5.086,-0.179,179.929,1.0
400.1666,128.181881,37.967924,7002.674844,-6.043,-0.193,179.924,1.0
400.1833,128.181881,37.967879,7002.673624800001,-7.07,-0.207,179.919,1.0
400.2,128.181881,37.967834,7002.6745392,-8.163,-0.219,179.915,1.0
400.2166,128.181881,37.967789,7002.677282400001,-9.321,-0.231,179.91,1.0
400.2333,128.181881,37.967744,7002.681854400001,-10.54,-0.241,179.905,1.0
400.25,128.181881,37.967699,7002.688255200001,-11.819,-0.251,179.901,1.0
400.2666,128.181881,37.967654,7002.6964848,-13.155,-0.26,179.897,1.0
400.2833,128.181881,37.967609,7002.7065432,-14.547,-0.268,179.894,1.0
400.3,128.181881,37.967564,7002.7181256,-15.984,-0.277,179.885,1.0
400.3166,128.181881,37.967519,7002.731232,-17.465,-0.287,179.873,1.0
400.3333,128.181881,37.967474,7002.7461672,-18.989,-0.297,179.857,1.0
400.35,128.181882,37.967429,7002.7626264,-20.558,-0.307,179.84,1.0
400.3666,128.181882,37.967384,7002.7803048000005,-22.172,-0.316,179.822,1.0
400.3833,128.181882,37.967339,7002.7992024,-23.828,-0.326,179.804,1.0
400.4,128.181882,37.967294,7002.819014400001,-25.447,-0.321,179.786,1.0
400.4166,128.181882,37.967249,7002.839436,-27.02,-0.289,179.763,1.0
400.4333,128.181882,37.967204,7002.8604672,-28.549,-0.22,179.724,1.0
400.45,128.181883,37.967159,7002.882412800001,-30.036,-0.106,179.661,1.0
400.4666,128.181883,37.967114,7002.905272800001,-31.485,0.06,179.566,1.0
400.4833,128.181883,37.967069,7002.9287424,-32.901,0.285,179.431,1.0
400.5,128.181884,37.967024,7002.9531264,-34.191,0.579,179.26,1.0
400.5166,128.181884,37.966979,7002.9787295999995,-35.36,0.937,179.053,1.0
400.5333,128.181884,37.966934,7003.005247200001,-36.42,1.345,178.81,1.0
400.55,128.181885,37.966889,7003.0332888,-37.38,1.789,178.536,1.0
400.5666,128.181885,37.966844,7003.0628544,-38.252,2.253,178.234,1.0
400.5833,128.181886,37.966799,7003.0936392,-39.05,2.722,177.915,1.0
400.6,128.181886,37.966754,7003.1262528,-39.743,3.183,177.59,1.0
400.6166,128.181887,37.966709,7003.1603904,-40.344,3.624,177.271,1.0
400.6333,128.181887,37.966664,7003.1975760000005,-40.867,4.036,176.964,1.0
400.65,128.181888,37.966619,7003.2378096,-41.325,4.419,176.67,1.0
400.6666,128.181889,37.966573,7003.282005600001,-41.728,4.773,176.39,1.0
400.6833,128.181889,37.966528,7003.330164000001,-42.087,5.102,176.122,1.0
400.7,128.18189,37.966483,7003.3822848,-42.403,5.407,175.866,1.0
400.7166,128.181891,37.966438,7003.438977600001,-42.682,5.691,175.624,1.0
