Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181881,37.914482,9120.8921976,0.0,-0.002,179.999,1.0
0.0166,128.181881,37.914445,9120.8745192,0.0,-0.007,180.0,1.0
0.0333,128.181881,37.914407,9120.8540976,0.046,-0.014,180.008,1.0
0.05,128.181881,37.91437,9120.830932800001,0.139,-0.021,180.026,1.0
0.0666,128.181881,37.914333,9120.805024800002,0.28,-0.029,180.05,1.0
0.0833,128.181881,37.914295,9120.775764,0.469,-0.039,180.08,1.0
0.1,128.181881,37.914258,9120.7428456,0.706,-0.049,180.114,1.0
0.1166,128.181881,37.914221,9120.706269600001,0.993,-0.06,180.151,1.0
0.1333,128.181881,37.914183,9120.6654264,1.328,-0.065,180.191,1.0
0.15,128.181881,37.914146,9120.6206208,1.712,-0.057,180.234,1.0
0.1666,128.181881,37.914108,9120.5712432,2.144,-0.034,180.278,1.0
0.1833,128.181881,37.914071,9120.5179032,2.624,0.001,180.324,1.0
0.2,128.181881,37.914034,9120.460296000001,3.149,0.047,180.372,1.0
0.2166,128.181881,37.913996,9120.3987264,3.72,0.102,180.42,1.0
0.2333,128.181881,37.913959,9120.3334992,4.336,0.172,180.47,1.0
0.25,128.181881,37.913921,9120.264614400001,4.995,0.256,180.522,1.0
0.2666,128.181881,37.913884,9120.192072,5.696,0.351,180.575,1.0
0.2833,128.181881,37.913846,9120.115872,6.438,0.455,180.63,1.0
0.3,128.181881,37.913809,9120.0360144,7.221,0.567,180.686,1.0
0.3166,128.181881,37.913771,9119.9531088,8.042,0.684,180.743,1.0
0.3333,128.181881,37.913733,9119.867155200001,8.902,0.812,180.803,1.0
0.35,128.181881,37.913696,9119.7781536,9.798,0.951,180.866,1.0
0.3666,128.181881,37.913658,9119.6864088,10.731,1.098,180.932,1.0
0.3833,128.181881,37.913621,9119.5919208,11.698,1.251,181.001,1.0
0.4,128.181881,37.913583,9119.4946896,12.699,1.409,181.072,1.0
0.4166,128.181881,37.913545,9119.395020000002,13.734,1.569,181.147,1.0
0.4333,128.181881,37.913508,9119.2932168,14.801,1.738,181.226,1.0
0.45,128.181881,37.91347,9119.18928,15.9,1.913,181.309,1.0
0.4666,128.181881,37.913432,9119.083514400001,17.03,2.094,181.398,1.0
0.4833,128.181881,37.913395,9118.9756152,18.191,2.278,181.49,1.0
0.5,128.181881,37.913357,9118.866192000001,19.381,2.463,181.588,1.0
0.5166,128.181881,37.913319,9118.7552448,20.601,2.649,181.689,1.0
0.5333,128.181881,37.913281,9118.6433832,21.849,2.839,181.797,1.0
0.55,128.181881,37.913244,9118.5299976,23.126,3.034,181.912,1.0
0.5666,128.18188,37.913206,9118.415392800001,24.43,3.23,182.033,1.0
0.5833,128.18188,37.913168,9118.3001784,25.763,3.427,182.16,1.0
0.6,128.18188,37.91313,9118.1840496,27.122,3.622,182.293,1.0
0.6166,128.18188,37.913092,9118.0673112,28.508,3.815,182.431,1.0
0.6333,128.18188,37.913055,9117.9508776,29.917,4.01,182.578,1.0
0.65,128.18188,37.913017,9117.8341392,31.345,4.206,182.732,1.0
0.6666,128.18188,37.912979,9117.7177056,32.791,4.402,182.893,1.0
