Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181881,37.920125,6242.2320672000005,0.0,-0.003,0.0,1.0
0.0166,128.181881,37.920165,6242.2439544,0.0,-0.011,0.0,1.0
0.0333,128.181881,37.920206,6242.253708,0.078,-0.022,0.013,1.0
0.05,128.181881,37.920247,6242.261023200001,0.231,-0.033,0.039,1.0
0.0666,128.181881,37.920288,6242.265290400001,0.464,-0.044,0.074,1.0
0.0833,128.181881,37.920328,6242.2665096,0.778,-0.057,0.115,1.0
0.1,128.181881,37.920369,6242.2634616,1.174,-0.07,0.158,1.0
0.1166,128.181881,37.92041,6242.256451200001,1.652,-0.085,0.202,1.0
0.1333,128.181881,37.920451,6242.2445640000005,2.208,-0.097,0.247,1.0
0.15,128.181881,37.920492,6242.227495200001,2.84,-0.109,0.291,1.0
0.1666,128.181881,37.920532,6242.2049400000005,3.547,-0.121,0.334,1.0
0.1833,128.181881,37.920573,6242.1778128000005,4.324,-0.132,0.377,1.0
0.2,128.181881,37.920614,6242.145504,5.169,-0.143,0.419,1.0
0.2166,128.181881,37.920655,6242.1083184,6.079,-0.155,0.459,1.0
0.2333,128.181881,37.920696,6242.066560800001,7.051,-0.166,0.499,1.0
0.25,128.181881,37.920737,6242.0196216,8.083,-0.176,0.538,1.0
0.2666,128.181881,37.920777,6241.968415200001,9.172,-0.186,0.576,1.0
0.2833,128.181881,37.920818,6241.912636800001,10.316,-0.195,0.614,1.0
0.3,128.181881,37.920859,6241.8519816,11.512,-0.206,0.65,1.0
0.3166,128.181881,37.9209,6241.7870592,12.759,-0.217,0.686,1.0
0.3333,128.181881,37.920941,6241.717869600001,14.053,-0.228,0.721,1.0
0.35,128.181881,37.920982,6241.644108,15.395,-0.238,0.756,1.0
0.3666,128.181881,37.921023,6241.566384000001,16.78,-0.249,0.791,1.0
0.3833,128.181881,37.921064,6241.484392800001,18.209,-0.259,0.825,1.0
0.4,128.181881,37.921105,6241.3984392,19.679,-0.271,0.858,1.0
0.4166,128.181881,37.921146,6241.3082184,21.188,-0.284,0.891,1.0
0.4333,128.181881,37.921187,6241.21434,22.736,-0.297,0.924,1.0
0.45,128.181881,37.921228,6241.1164992,24.321,-0.309,0.956,1.0
0.4666,128.18188,37.921269,6241.015000800001,25.942,-0.322,0.989,1.0
0.4833,128.18188,37.92131,6240.90954,27.598,-0.335,1.021,1.0
0.5,128.18188,37.921351,6240.8007264,29.288,-0.35,1.053,1.0
0.5166,128.18188,37.921392,6240.688255200001,31.01,-0.366,1.085,1.0
0.5333,128.18188,37.921433,6240.5721264,32.764,-0.382,1.116,1.0
0.55,128.18188,37.921474,6240.452644800001,34.55,-0.398,1.149,1.0
0.5666,128.18188,37.921515,6240.3298104000005,36.366,-0.415,1.181,1.0
0.5833,128.18188,37.921557,6240.203928000001,38.211,-0.433,1.213,1.0
0.6,128.18188,37.921598,6240.074692800001,40.085,-0.452,1.245,1.0
0.6166,128.18188,37.921639,6239.9421048,41.988,-0.473,1.276,1.0
0.6333,128.18188,37.92168,6239.8064688,43.919,-0.494,1.309,1.0
0.65,128.18188,37.921721,6239.6677848,45.877,-0.516,1.341,1.0
0.6666,128.18188,37.921762,6239.5260528,47.862,-0.539,1.374,1.0
0.6833,128.18188,37.921803,6239.3812728,49.873,-0.563,1.407,1.0
0.7,128.18188,37.921845,6239.2337496,51.911,-0.589,1.44,1.0
0.7166,128.181879,37.921886,6239.0831784,53.974,-0.616,1.471,1.0
0.7333,128.181879,37.921927,6238.929864000001,56.063,-0.645,1.504,1.0
0.75,128.181879,37.921968,6238.7738064000005,58.177,-0.674,1.538,1.0
0.7666,128.181879,37.922009,6238.615005600001,60.316,-0.705,1.571,1.0
0.7833,128.181879,37.922051,6238.4534616,62.48,-0.737,1.605,1.0
0.8,128.181879,37.922092,6238.288869600001,64.668,-0.772,1.638,1.0
0.8166,128.181879,37.922133,6238.1218392,66.88,-0.808,1.67,1.0
0.8333,128.181879,37.922174,6237.952370400001,69.116,-0.845,1.703,1.0
0.85,128.181879,37.922216,6237.7798536,71.376,-0.884,1.736,1.0
0.8666,128.181879,37.922257,6237.6048984,73.66,-0.925,1.77,1.0
0.8833,128.181878,37.922298,6237.4275048,75.967,-0.968,1.803,1.0
0.9,128.181878,37.922339,6237.247368,78.298,-1.012,1.836,1.0
0.9166,128.181878,37.922381,6237.064792800001,80.651,-1.059,1.867,1.0
0.9333,128.181878,37.922422,6236.8797792000005,83.028,-1.108,1.898,1.0
0.95,128.181878,37.922463,6236.6920224000005,85.428,-1.158,1.93,1.0
0.9666,128.181878,37.922505,6236.501827200001,87.851,-1.211,1.962,1.0
0.9833,128.181878,37.922546,6236.3094984,90.297,-1.266,1.993,1.0
1.0,128.181878,37.922587,6236.1144264,92.765,-1.323,2.022,1.0
1.0166,128.181878,37.922629,6235.916916,95.255,-1.381,2.05,1.0
1.0333,128.181877,37.92267,6235.7169672,97.768,-1.443,2.078,1.0
1.05,128.181877,37.922712,6235.5148848,100.304,-1.506,2.105,1.0
1.0666,128.181877,37.922753,6235.310364000001,102.861,-1.572,2.132,1.0
1.0833,128.181877,37.922794,6235.1034048,105.44,-1.64,2.157,1.0
1.1,128.181877,37.922836,6234.894312,108.04,-1.709,2.18,1.0
1.1166,128.181877,37.922877,6234.6827808,110.663,-1.781,2.201,1.0
1.1333,128.181877,37.922919,6234.4672872,113.147,-1.831,2.231,1.0
1.15,128.181877,37.92296,6234.249050400001,115.498,-1.86,2.272,1.0
1.1666,128.181877,37.923002,6234.027765600001,117.708,-1.875,2.32,1.0
1.1833,128.181876,37.923043,6233.8037376,119.773,-1.884,2.372,1.0
1.2,128.181876,37.923085,6233.576356800001,121.692,-1.89,2.428,1.0
1.2166,128.181876,37.923126,6233.3453184,123.467,-1.896,2.484,1.0
1.2333,128.181876,37.923168,6233.1106224000005,125.1,-1.906,2.543,1.0
1.25,128.181876,37.923209,6232.871964000001,126.597,-1.919,2.603,1.0
1.2666,128.181877,37.92325,6232.6287336000005,127.963,-1.938,2.665,1.0
1.2833,128.181877,37.923292,6232.3809312,129.203,-1.96,2.728,1.0
1.3,128.181877,37.923333,6232.128252,130.323,-1.987,2.792,1.0
1.3166,128.181877,37.923375,6231.8700864,131.328,-2.018,2.856,1.0
1.3333,128.181878,37.923416,6231.6061296,132.223,-2.055,2.922,1.0
1.35,128.181878,37.923458,6231.3360768,133.013,-2.096,2.99,1.0
1.3666,128.181878,37.923499,6231.059623200001,133.702,-2.141,3.059,1.0
1.3833,128.181879,37.923541,6230.7764640000005,134.295,-2.191,3.128,1.0
1.4,128.181879,37.923582,6230.4862944,134.797,-2.244,3.199,1.0
1.4166,128.18188,37.923624,6230.1885048,135.211,-2.3,3.269,1.0
1.4333,128.181881,37.923665,6229.8843144,135.542,-2.35,3.332,1.0
1.45,128.181881,37.923706,6229.5731136,135.793,-2.386,3.378,1.0
1.4666,128.181882,37.923748,6229.2552072,135.969,-2.405,3.407,1.0
1.4833,128.181883,37.923789,6228.9305952,136.073,-2.413,3.422,1.0
1.5,128.181884,37.923831,6228.5989728,136.107,-2.412,3.428,1.0
1.5166,128.181885,37.923872,6228.2609496000005,136.075,-2.407,3.428,1.0
1.5333,128.181886,37.923913,6227.9162208,135.98,-2.398,3.424,1.0
1.55,128.181887,37.923955,6227.565396000001,135.825,-2.388,3.418,1.0
1.5666,128.181888,37.923996,6227.207865600001,135.613,-2.376,3.41,1.0
1.5833,128.181889,37.924037,6226.8439344,135.346,-2.365,3.401,1.0
1.6,128.181891,37.924079,6226.4739072,135.026,-2.355,3.392,1.0
1.6166,128.181892,37.92412,6226.0980887999995,134.656,-2.345,3.383,1.0
1.6333,128.181893,37.924161,6225.715869600001,134.238,-2.337,3.375,1.0
1.65,128.181895,37.924203,6225.327859200001,133.774,-2.329,3.366,1.0
1.6666,128.181896,37.924244,6224.9343624,133.266,-2.323,3.358,1.0
1.6833,128.181898,37.924285,6224.534769600001,132.715,-2.317,3.351,1.0
1.7,128.181899,37.924326,6224.1296904,132.125,-2.313,3.343,1.0
1.7166,128.181901,37.924368,6223.719124800001,131.496,-2.31,3.336,1.0
1.7333,128.181902,37.924409,6223.3030728,130.83,-2.308,3.33,1.0
1.75,128.181904,37.92445,6222.8818392,130.129,-2.307,3.323,1.0
1.7666,128.181906,37.924491,6222.455424000001,129.395,-2.306,3.317,1.0
1.7833,128.181908,37.924533,6222.0235224,128.629,-2.307,3.311,1.0
1.8,128.181909,37.924574,6221.5870488,127.833,-2.309,3.306,1.0
1.8166,128.181911,37.924615,6221.1453936,127.007,-2.311,3.3,1.0
1.8333,128.181913,37.924656,6220.698556800001,126.154,-2.315,3.295,1.0
1.85,128.181915,37.924697,6220.2474528,125.275,-2.319,3.29,1.0
1.8666,128.181917,37.924739,6219.7911672,124.371,-2.324,3.285,1.0
1.8833,128.181919,37.92478,6219.330614400001,123.444,-2.329,3.28,1.0
1.9,128.181922,37.924821,6218.8654896,122.494,-2.336,3.275,1.0
1.9166,128.181924,37.924862,6218.395792800001,121.523,-2.343,3.27,1.0
1.9333,128.181926,37.924903,6217.921828800001,120.533,-2.351,3.266,1.0
1.95,128.181928,37.924944,6217.4435976,119.523,-2.359,3.261,1.0
1.9666,128.181931,37.924985,6216.961404000001,118.496,-2.368,3.256,1.0
1.9833,128.181933,37.925027,6216.4749432,117.453,-2.378,3.251,1.0
2.0,128.181935,37.925068,6215.984520000001,116.394,-2.388,3.247,1.0
2.0166,128.181938,37.925109,6215.4901344,115.32,-2.399,3.242,1.0
2.0333,128.18194,37.92515,6214.992091200001,114.233,-2.411,3.239,1.0
