Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181837,37.921359,3203.5781496,0.0,-0.003,209.999,1.0
0.0166,128.181815,37.921329,3203.5647384,0.0,-0.012,209.999,1.0
0.0333,128.181794,37.921299,3203.5519368000005,-0.084,-0.024,209.992,1.0
0.05,128.181772,37.921269,3203.5403544,-0.248,-0.039,209.976,1.0
0.0666,128.18175,37.921239,3203.5306008000002,-0.495,-0.056,209.955,1.0
0.0833,128.181728,37.921209,3203.5232856,-0.822,-0.074,209.932,1.0
0.1,128.181706,37.92118,3203.5190184000003,-1.23,-0.092,209.907,1.0
0.1166,128.181684,37.92115,3203.5184088,-1.715,-0.111,209.882,1.0
0.1333,128.181662,37.92112,3203.5223712,-2.277,-0.127,209.856,1.0
0.15,128.181641,37.92109,3203.5315152,-2.911,-0.141,209.831,1.0
0.1666,128.181619,37.92106,3203.5461456000003,-3.614,-0.152,209.806,1.0
0.1833,128.181597,37.92103,3203.5650432,-4.385,-0.163,209.782,1.0
0.2,128.181575,37.921001,3203.5891224,-5.221,-0.172,209.758,1.0
0.2166,128.181553,37.920971,3203.6177736000004,-6.118,-0.182,209.735,1.0
0.2333,128.181532,37.920941,3203.6509968,-7.074,-0.185,209.712,1.0
0.25,128.18151,37.920911,3203.6887920000004,-8.086,-0.183,209.69,1.0
0.2666,128.181488,37.920881,3203.7311592,-9.153,-0.177,209.667,1.0
0.2833,128.181466,37.920851,3203.7780984000005,-10.271,-0.168,209.644,1.0
0.3,128.181445,37.920822,3203.829,-11.439,-0.158,209.621,1.0
0.3166,128.181423,37.920792,3203.8844736000005,-12.654,-0.146,209.599,1.0
0.3333,128.181401,37.920762,3203.9445192000003,-13.914,-0.123,209.575,1.0
0.35,128.18138,37.920732,3204.0085272,-15.218,-0.09,209.547,1.0
0.3666,128.181358,37.920702,3204.0768024000004,-16.563,-0.049,209.518,1.0
0.3833,128.181336,37.920672,3204.1493448,-17.948,-0.003,209.487,1.0
0.4,128.181315,37.920643,3204.2258496,-19.37,0.046,209.455,1.0
0.4166,128.181293,37.920613,3204.3063168000003,-20.827,0.098,209.421,1.0
0.4333,128.181272,37.920583,3204.391356,-22.319,0.162,209.381,1.0
0.45,128.18125,37.920553,3204.4806624000003,-23.842,0.24,209.335,1.0
0.4666,128.181229,37.920523,3204.5736263999997,-25.397,0.326,209.283,1.0
0.4833,128.181207,37.920493,3204.6708576000005,-26.98,0.42,209.226,1.0
0.5,128.181186,37.920463,3204.7720512,-28.59,0.517,209.165,1.0
0.5166,128.181165,37.920433,3204.8772072,-30.226,0.616,209.101,1.0
0.5333,128.181143,37.920403,3204.9869352000005,-31.886,0.727,209.026,1.0
0.55,128.181122,37.920373,3205.1003208,-33.568,0.851,208.939,1.0
0.5666,128.181101,37.920343,3205.2179736000003,-35.272,0.984,208.843,1.0
0.5833,128.18108,37.920313,3205.3395888,-36.995,1.123,208.737,1.0
0.6,128.181059,37.920283,3205.4651664000003,-38.737,1.265,208.624,1.0
0.6166,128.181038,37.920253,3205.5947064,-40.495,1.408,208.505,1.0
0.6333,128.181017,37.920223,3205.7282088,-42.269,1.561,208.37,1.0
0.65,128.180996,37.920193,3205.8659784000006,-44.058,1.723,208.219,1.0
0.6666,128.180975,37.920163,3206.0074056000003,-45.859,1.891,208.054,1.0
0.6833,128.180954,37.920133,3206.1527952,-47.673,2.062,207.877,1.0
0.7,128.180933,37.920102,3206.3021472,-49.497,2.232,207.689,1.0
0.7166,128.180912,37.920072,3206.4548520000003,-51.332,2.401,207.493,1.0
0.7333,128.180892,37.920042,3206.6115192,-53.178,2.573,207.278,1.0
0.75,128.180871,37.920012,3206.7715392000005,-55.033,2.748,207.046,1.0
0.7666,128.180851,37.919981,3206.934912,-56.897,2.921,206.8,1.0
