campaign,case_id,candidate,seed,opponent,randomized_start,fork_start_s,fork_duration_s,lead_time_s,vertical_offset_m,prefix_ok,dll_sha256,rule_sha256,replay_stamp,own_los_az_deg,own_los_el_deg,own_lift_to_los_deg,target_los_az_deg,target_los_el_deg,target_lift_to_los_deg,own_los_az_rate_dps,own_los_el_rate_dps,target_los_az_rate_dps,target_los_el_rate_dps,phase,range_m,own_ata_deg,target_ata_deg,relative_heading_deg,closure_mps,altitude_delta_m,own_altitude_m,target_altitude_m,own_floor_margin_m,target_floor_margin_m,own_speed_mps,target_speed_mps,speed_delta_mps,own_vertical_speed_mps,target_vertical_speed_mps,own_turn_rate_dps,target_turn_rate_dps,energy_height_delta_m,own_roll_deg,own_pitch_deg,target_roll_deg,target_pitch_deg,own_health,target_health,health_advantage,final_net_hp,delta_final_net_hp,h3s_dealt_hp,h3s_delta_dealt_hp,h3s_taken_hp,h3s_delta_taken_hp,h3s_net_hp,h3s_delta_net_hp,h5s_dealt_hp,h5s_delta_dealt_hp,h5s_taken_hp,h5s_delta_taken_hp,h5s_net_hp,h5s_delta_net_hp,h10s_dealt_hp,h10s_delta_dealt_hp,h10s_taken_hp,h10s_delta_taken_hp,h10s_net_hp,h10s_delta_net_hp,h20s_dealt_hp,h20s_delta_dealt_hp,h20s_taken_hp,h20s_delta_taken_hp,h20s_net_hp,h20s_delta_net_hp
CV001_ACE_S0_MULTIWINDOW,t178p60_pure,pure,0,ACE,False,178.6,3.0,2.0,500.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_2_10_53,-3.930552527187186,38.6919040269636,51.3080959730364,179.11403772160335,39.97861447560154,50.02138552439847,2.7812275834809146,-10.920593926400437,-7.542107663847875,21.46926792689223,P3,1012.4387109261605,38.85986259897095,140.01321691832328,9.652391045157481,-53.30168378627687,295.3137095999996,2874.6078144000003,3169.921524,2574.6078144000003,2869.921524,279.2890742526804,269.4924175362039,-9.796656716476491,72.1522560000035,43.52848799999967,17.06000000000086,-16.130000000000912,21.202576470359872,89.152,17.317,-108.325,7.699,0.9954632701840651,0.9794519411465403,0.01601132903752478,0.04415255128623574,0.01682294918944871,0.023110519907471705,0.014690069866218347,0.0,0.0,0.023110519907471705,0.014690069866218347,0.023110519907471705,0.014690069866218347,0.0,0.0,0.023110519907471705,0.014690069866218347,0.023110519907471705,0.014690069866218347,0.0,0.0,0.023110519907471705,0.014690069866218347,0.028141222248710962,0.01682294918944871,0.0,0.0,0.028141222248710962,0.01682294918944871
CV001_ACE_S0_MULTIWINDOW,t178p60_up,up,0,ACE,False,178.6,3.0,2.0,500.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_2_11_53,-3.930552527187186,38.6919040269636,51.3080959730364,179.11403772160335,39.97861447560154,50.02138552439847,2.7812275834809146,-10.920593926400437,-7.542107663847875,21.46926792689223,P3,1012.4387109261605,38.85986259897095,140.01321691832328,9.652391045157481,-53.30168378627687,295.3137095999996,2874.6078144000003,3169.921524,2574.6078144000003,2869.921524,279.2890742526804,269.4924175362039,-9.796656716476491,72.1522560000035,43.52848799999967,17.06000000000086,-16.130000000000912,21.202576470359872,89.152,17.317,-108.325,7.699,0.9954632701840651,0.9794519411465403,0.01601132903752478,0.03476352904830904,0.0074339269515220074,0.0,-0.008420450041253358,0.0,0.0,0.0,-0.008420450041253358,0.0,-0.008420450041253358,0.0,0.0,0.0,-0.008420450041253358,0.0,-0.008420450041253358,0.0,0.0,0.0,-0.008420450041253358,0.01875220001078426,0.0074339269515220074,0.0,0.0,0.01875220001078426,0.0074339269515220074
CV003_ACE_RANDOM_S1,t161p43_down,down,1,ACE,True,161.43,3.0,2.0,500.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_2_16_50,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.0,-0.01042913998355377,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368
CV003_ACE_RANDOM_S1,t161p43_lead,lead,1,ACE,True,161.43,3.0,2.0,500.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_2_15_55,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.02472879859723065,0.01429965861367688,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.008897449308169714,-0.0008251304776436541,0.0,0.0,0.008897449308169714,-0.0008251304776436541,0.008897449308169714,-0.0008251304776436541,0.0,0.0,0.008897449308169714,-0.0008251304776436541,0.008897449308169714,-0.0008251304776436541,0.0,0.0,0.008897449308169714,-0.0008251304776436541
CV003_ACE_RANDOM_S1,t161p43_pure,pure,1,ACE,True,161.43,3.0,2.0,500.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_2_15_24,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.0,-0.01042913998355377,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368
CV003_ACE_RANDOM_S1,t161p43_up,up,1,ACE,True,161.43,3.0,2.0,500.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_2_16_21,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.04804422756671567,0.0376150875831619,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.04804422756671567,0.0383216477809023,0.0,0.0,0.04804422756671567,0.0383216477809023,0.04804422756671567,0.0383216477809023,0.0,0.0,0.04804422756671567,0.0383216477809023,0.04804422756671567,0.0383216477809023,0.0,0.0,0.04804422756671567,0.0383216477809023
CV003_ACE_RANDOM_S1,t161p43_up100,up,1,ACE,True,161.43,3.0,2.0,100.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_14_12_52,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.0,-0.01042913998355377,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368
CV003_ACE_RANDOM_S1,t161p43_up1000,up,1,ACE,True,161.43,3.0,2.0,1000.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_14_13_52,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.015673557854704145,0.005244417871150375,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368
CV003_ACE_RANDOM_S1,t161p43_up250,up,1,ACE,True,161.43,3.0,2.0,250.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_14_13_12,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,4.468555843750721e-05,-0.010384454425116263,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368
CV003_ACE_RANDOM_S1,t161p43_up400_d3,up,1,ACE,True,161.43,3.0,2.0,400.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_14_14_57,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.007479159805667046,-0.002949980177886724,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.007479159805667046,-0.0022434199801463217,0.0,0.0,0.007479159805667046,-0.0022434199801463217,0.007479159805667046,-0.0022434199801463217,0.0,0.0,0.007479159805667046,-0.0022434199801463217,0.007479159805667046,-0.0022434199801463217,0.0,0.0,0.007479159805667046,-0.0022434199801463217
CV003_ACE_RANDOM_S1,t161p43_up500_d1,up,1,ACE,True,161.43,1.0,2.0,500.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_14_15_37,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.020922267878484724,0.010493127894930954,0.010628335926786692,0.0009057561409733239,0.0,0.0,0.010628335926786692,0.0009057561409733239,0.010628335926786692,0.0009057561409733239,0.0,0.0,0.010628335926786692,0.0009057561409733239,0.010628335926786692,0.0009057561409733239,0.0,0.0,0.010628335926786692,0.0009057561409733239,0.015082021930808986,0.005359442144995619,0.0,0.0,0.015082021930808986,0.005359442144995619
CV003_ACE_RANDOM_S1,t161p43_up500_d2,up,1,ACE,True,161.43,2.0,2.0,500.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_14_15_57,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.0,-0.01042913998355377,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368
CV003_ACE_RANDOM_S1,t161p43_up500_d4,up,1,ACE,True,161.43,4.0,2.0,500.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_14_16_17,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.004721304784421454,-0.005707835199132316,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.001495739768269,-0.008226840017544368,0.0,0.0,0.001495739768269,-0.008226840017544368
CV003_ACE_RANDOM_S1,t161p43_up500_d5,up,1,ACE,True,161.43,5.0,2.0,500.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_14_16_37,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.0,-0.01042913998355377,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368
CV003_ACE_RANDOM_S1,t161p43_up600_d3,up,1,ACE,True,161.43,3.0,2.0,600.0,True,5AFE544793AAE631C99AB922F4A1B9066E3DBB9B511F60470F9390A0F5F1003D,1760A7E3EA9A50D38243F276983FCD393F5ED2067AB5FD7344ED2FCA8AC153E3,2026_8_8_14_15_17,-1.076315514865241,51.16709425401766,38.83290574598233,32.7593266123178,88.72369389224242,1.2763061077574203,0.7444905260780811,-19.706151732619883,-485.59814958699866,-5.756163293726544,P3,1110.1622182345275,51.17523130189926,88.92671517027054,39.8998118856771,82.6147169272872,-797.4982271999997,4246.73268,3449.2344528000003,3946.73268,3149.2344528000003,266.7869216252285,301.5852155725127,34.79829394728421,75.05395200000265,177.48504000000693,1.3499999999999859,-2.5100000000001903,210.91854619627475,175.665,4.992,-7.595,44.728,1.0,1.0,0.0,0.0020354073027882835,-0.008393732680765487,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0,-0.009722579785813368,0.0,0.0,0.0,-0.009722579785813368,0.0005554525028712565,-0.009167127282942111,0.0,0.0,0.0005554525028712565,-0.009167127282942111
