Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181861,37.923644,6999.797227200001,-0.999,-2.003,350.0,1.0
0.0166,128.181851,37.923689,6999.636292800001,-1.0,-2.012,350.0,1.0
0.0333,128.181841,37.923733,6999.4741392,-0.999,-2.028,350.003,1.0
0.05,128.181831,37.923777,6999.310156800001,-0.987,-2.045,350.009,1.0
0.0666,128.181821,37.923821,6999.146479200001,-0.984,-2.063,350.017,1.0
0.0833,128.181812,37.923865,6998.9818872000005,-0.991,-2.081,350.024,1.0
0.1,128.181802,37.92391,6998.8166856,-1.006,-2.1,350.032,1.0
0.1166,128.181792,37.923954,6998.6505696,-1.028,-2.119,350.039,1.0
0.1333,128.181782,37.923998,6998.483844,-1.056,-2.138,350.046,1.0
0.15,128.181772,37.924042,6998.3165088000005,-1.088,-2.156,350.053,1.0
0.1666,128.181762,37.924087,6998.1479544,-1.126,-2.175,350.06,1.0
0.1833,128.181752,37.924131,6997.9787904,-1.167,-2.193,350.068,1.0
0.2,128.181742,37.924175,6997.8090168,-1.212,-2.211,350.075,1.0
0.2166,128.181732,37.924219,6997.638024000001,-1.259,-2.229,350.082,1.0
0.2333,128.181723,37.924263,6997.4661168,-1.309,-2.247,350.09,1.0
0.25,128.181713,37.924308,6997.2932952,-1.361,-2.264,350.097,1.0
0.2666,128.181703,37.924352,6997.1195592,-1.415,-2.281,350.104,1.0
0.2833,128.181693,37.924396,6996.9449088,-1.471,-2.298,350.111,1.0
0.3,128.181683,37.92444,6996.769344,-1.528,-2.315,350.119,1.0
0.3166,128.181673,37.924485,6996.592560000001,-1.586,-2.331,350.126,1.0
0.3333,128.181663,37.924529,6996.4151664,-1.645,-2.348,350.133,1.0
0.35,128.181653,37.924573,6996.2365536,-1.706,-2.364,350.14,1.0
0.3666,128.181643,37.924617,6996.0567216,-1.767,-2.38,350.147,1.0
0.3833,128.181634,37.924662,6995.8762799999995,-1.829,-2.395,350.154,1.0
0.4,128.181624,37.924706,6995.6946192000005,-1.893,-2.411,350.161,1.0
0.4166,128.181614,37.92475,6995.5117392,-1.957,-2.426,350.168,1.0
0.4333,128.181604,37.924794,6995.3279448,-2.021,-2.442,350.175,1.0
0.45,128.181594,37.924838,6995.143236,-2.087,-2.457,350.181,1.0
0.4666,128.181584,37.924883,6994.957308,-2.153,-2.472,350.188,1.0
0.4833,128.181574,37.924927,6994.7704656000005,-2.22,-2.487,350.195,1.0
0.5,128.181564,37.924971,6994.582404,-2.287,-2.501,350.201,1.0
0.5166,128.181554,37.925015,6994.393428,-2.355,-2.516,350.208,1.0
0.5333,128.181544,37.92506,6994.2032328000005,-2.424,-2.531,350.214,1.0
0.55,128.181535,37.925104,6994.0118184,-2.493,-2.545,350.22,1.0
0.5666,128.181525,37.925148,6993.8194896,-2.563,-2.56,350.227,1.0
0.5833,128.181515,37.925192,6993.6259416,-2.633,-2.574,350.233,1.0
0.6,128.181505,37.925237,6993.4314792000005,-2.705,-2.588,350.239,1.0
0.6166,128.181495,37.925281,6993.235797600001,-2.776,-2.602,350.245,1.0
0.6333,128.181485,37.925325,6993.038896800001,-2.848,-2.616,350.251,1.0
0.65,128.181475,37.925369,6992.8410816000005,-2.921,-2.63,350.257,1.0
0.6666,128.181465,37.925414,6992.642047200001,-2.994,-2.644,350.263,1.0
0.6833,128.181455,37.925458,6992.4417936,-3.068,-2.658,350.269,1.0
0.7,128.181445,37.925502,6992.2406256,-3.142,-2.672,350.275,1.0
0.7166,128.181436,37.925546,6992.0379336000005,-3.217,-2.686,350.281,1.0
0.7333,128.181426,37.925591,6991.834632,-3.292,-2.699,350.286,1.0
0.75,128.181416,37.925635,6991.629806400001,-3.368,-2.713,350.292,1.0
0.7666,128.181406,37.925679,6991.4237616,-3.444,-2.727,350.298,1.0
0.7833,128.181396,37.925723,6991.2168024,-3.521,-2.74,350.303,1.0
0.8,128.181386,37.925768,6991.008624000001,-3.598,-2.754,350.309,1.0
0.8166,128.181376,37.925812,6990.7992264,-3.676,-2.768,350.314,1.0
0.8333,128.181366,37.925856,6990.5889144,-3.754,-2.781,350.32,1.0
0.85,128.181356,37.9259,6990.377078400001,-3.833,-2.794,350.325,1.0
0.8666,128.181346,37.925945,6990.164328000001,-3.912,-2.808,350.33,1.0
0.8833,128.181337,37.925989,6989.949444,-3.97,-2.82,350.337,1.0
0.9,128.181327,37.926033,6989.7321216,-4.005,-2.831,350.345,1.0
0.9166,128.181317,37.926078,6989.51358,-4.02,-2.842,350.353,1.0
0.9333,128.181307,37.926122,6989.2929048000005,-4.018,-2.852,350.362,1.0
0.95,128.181297,37.926166,6989.071010400001,-4.001,-2.862,350.37,1.0
0.9666,128.181287,37.92621,6988.8472872,-3.971,-2.872,350.378,1.0
0.9833,128.181277,37.926255,6988.62204,-3.93,-2.882,350.385,1.0
1.0,128.181267,37.926299,6988.395268800001,-3.88,-2.892,350.392,1.0
1.0166,128.181257,37.926343,6988.1672784,-3.822,-2.902,350.398,1.0
1.0333,128.181247,37.926388,6987.937764,-3.759,-2.912,350.404,1.0
1.05,128.181238,37.926432,6987.7070304,-3.691,-2.923,350.41,1.0
1.0666,128.181228,37.926476,6987.4747728,-3.619,-2.934,350.415,1.0
1.0833,128.181218,37.92652,6987.2409912,-3.545,-2.945,350.42,1.0
1.1,128.181208,37.926565,6987.0062952,-3.468,-2.956,350.425,1.0
1.1166,128.181198,37.926609,6986.7700752,-3.389,-2.968,350.429,1.0
1.1333,128.181188,37.926653,6986.532636,-3.309,-2.98,350.434,1.0
1.15,128.181178,37.926698,6986.2936728,-3.227,-2.992,350.438,1.0
1.1666,128.181168,37.926742,6986.053490400001,-3.145,-3.004,350.442,1.0
1.1833,128.181158,37.926786,6985.812088799999,-3.062,-3.016,350.446,1.0
1.2,128.181148,37.926831,6985.569468000001,-2.979,-3.028,350.45,1.0
1.2166,128.181138,37.926875,6985.3256280000005,-2.895,-3.041,350.454,1.0
1.2333,128.181129,37.926919,6985.080568800001,-2.812,-3.053,350.458,1.0
1.25,128.181119,37.926963,6984.8339856,-2.728,-3.066,350.461,1.0
1.2666,128.181109,37.927008,6984.586183200001,-2.644,-3.079,350.465,1.0
1.2833,128.181099,37.927052,6984.3371615999995,-2.56,-3.092,350.468,1.0
1.3,128.181089,37.927096,6984.0869207999995,-2.476,-3.105,350.472,1.0
1.3166,128.181079,37.927141,6983.835460800001,-2.392,-3.118,350.475,1.0
1.3333,128.181069,37.927185,6983.5827816,-2.308,-3.131,350.478,1.0
1.35,128.181059,37.927229,6983.328883200001,-2.225,-3.145,350.482,1.0
1.3666,128.181049,37.927274,6983.073460800001,-2.141,-3.158,350.485,1.0
1.3833,128.181039,37.927318,6982.817124000001,-2.058,-3.172,350.488,1.0
1.4,128.181029,37.927362,6982.5592632,-1.975,-3.185,350.491,1.0
1.4166,128.18102,37.927407,6982.300183200001,-1.891,-3.199,350.494,1.0
1.4333,128.18101,37.927451,6982.039884000001,-1.808,-3.213,350.497,1.0
1.45,128.181,37.927496,6981.778365600001,-1.726,-3.226,350.5,1.0
1.4666,128.18099,37.92754,6981.515628,-1.643,-3.24,350.503,1.0
1.4833,128.18098,37.927584,6981.2516712,-1.56,-3.254,350.506,1.0
1.5,128.18097,37.927629,6980.986495200001,-1.478,-3.268,350.508,1.0
1.5166,128.18096,37.927673,6980.719795200001,-1.396,-3.282,350.511,1.0
1.5333,128.18095,37.927717,6980.4521808,-1.313,-3.296,350.514,1.0
1.55,128.18094,37.927762,6980.183042400001,-1.231,-3.31,350.516,1.0
1.5666,128.18093,37.927806,6979.9126848,-1.149,-3.325,350.519,1.0
1.5833,128.180921,37.92785,6979.641412800001,-1.067,-3.339,350.522,1.0
1.6,128.180911,37.927895,6979.3686168,-0.986,-3.353,350.524,1.0
1.6166,128.180901,37.927939,6979.094601600001,-0.904,-3.368,350.527,1.0
1.6333,128.180891,37.927984,6978.8193672,-0.822,-3.382,350.529,1.0
1.65,128.180881,37.928028,6978.5426088,-0.741,-3.396,350.532,1.0
1.6666,128.180871,37.928072,6978.2649360000005,-0.659,-3.411,350.534,1.0
1.6833,128.180861,37.928117,6977.986044,-0.578,-3.425,350.536,1.0
1.7,128.180851,37.928161,6977.705628000001,-0.496,-3.44,350.539,1.0
1.7166,128.180841,37.928205,6977.423992800001,-0.415,-3.455,350.541,1.0
1.7333,128.180831,37.92825,6977.1414432,-0.334,-3.469,350.543,1.0
1.75,128.180822,37.928294,6976.8573696,-0.252,-3.484,350.545,1.0
1.7666,128.180812,37.928339,6976.5720768,-0.171,-3.499,350.547,1.0
1.7833,128.180802,37.928383,6976.2855648,-0.09,-3.514,350.55,1.0
1.8,128.180792,37.928427,6975.9978336,-0.009,-3.528,350.552,1.0
1.8166,128.180782,37.928472,6975.708578400001,0.071,-3.543,350.554,1.0
1.8333,128.180772,37.928516,6975.4184088,0.153,-3.558,350.556,1.0
1.85,128.180762,37.928561,6975.126715200001,0.234,-3.573,350.558,1.0
1.8666,128.180752,37.928605,6974.8341072,0.315,-3.588,350.56,1.0
1.8833,128.180742,37.92865,6974.5399752,0.396,-3.603,350.562,1.0
1.9,128.180732,37.928694,6974.244624000001,0.477,-3.618,350.564,1.0
1.9166,128.180723,37.928738,6973.9480536,0.559,-3.633,350.566,1.0
1.9333,128.180713,37.928783,6973.650264000001,0.64,-3.648,350.568,1.0
1.95,128.180703,37.928827,6973.3509504,0.721,-3.663,350.569,1.0
1.9666,128.180693,37.928872,6973.0507224,0.803,-3.678,350.571,1.0
1.9833,128.180683,37.928916,6972.748970400001,0.884,-3.693,350.573,1.0
2.0,128.180673,37.928961,6972.446304,0.965,-3.708,350.575,1.0
2.0166,128.180663,37.929005,6972.1421136,1.047,-3.723,350.577,1.0
2.0333,128.180653,37.929049,6971.836704,1.128,-3.738,350.578,1.0
2.05,128.180644,37.929094,6971.5300752,1.21,-3.753,350.58,1.0
2.0666,128.180634,37.929138,6971.2219224,1.292,-3.768,350.582,1.0
2.0833,128.180624,37.929183,6970.9128552,1.374,-3.784,350.583,1.0
2.1,128.180614,37.929227,6970.602264,1.455,-3.799,350.585,1.0
2.1166,128.180604,37.929272,6970.2907584,1.537,-3.814,350.587,1.0
2.1333,128.180594,37.929316,6969.9777288000005,1.619,-3.829,350.588,1.0
2.15,128.180584,37.929361,6969.66348,1.701,-3.845,350.59,1.0
2.1666,128.180574,37.929405,6969.3477072,1.784,-3.86,350.591,1.0
2.1833,128.180564,37.92945,6969.03102,1.866,-3.875,350.593,1.0
2.2,128.180555,37.929494,6968.713113600001,1.948,-3.89,350.594,1.0
2.2166,128.180545,37.929539,6968.393683200001,2.031,-3.906,350.596,1.0
2.2333,128.180535,37.929583,6968.073033600001,2.113,-3.921,350.597,1.0
2.25,128.180525,37.929628,6967.751164800001,2.196,-3.936,350.599,1.0
2.2666,128.180515,37.929672,6967.4280768,2.279,-3.952,350.6,1.0
2.2833,128.180505,37.929717,6967.1034648,2.362,-3.967,350.602,1.0
2.3,128.180495,37.929761,6966.7779384000005,2.445,-3.982,350.603,1.0
2.3166,128.180486,37.929806,6966.450888,2.528,-3.998,350.605,1.0
2.3333,128.180476,37.92985,6966.122618400001,2.612,-4.013,350.606,1.0
2.35,128.180466,37.929895,6965.7931296,2.695,-4.029,350.607,1.0
2.3666,128.180456,37.929939,6965.4624216,2.779,-4.044,350.609,1.0
2.3833,128.180446,37.929984,6965.1301896,2.862,-4.059,350.61,1.0
2.4,128.180436,37.930028,6964.7970432,2.946,-4.075,350.611,1.0
2.4166,128.180426,37.930073,6964.462372800001,3.03,-4.09,350.613,1.0
2.4333,128.180417,37.930117,6964.126483200001,3.115,-4.106,350.614,1.0
2.45,128.180407,37.930162,6963.789374400001,3.199,-4.121,350.615,1.0
2.4666,128.180397,37.930206,6963.450741600001,3.283,-4.137,350.617,1.0
2.4833,128.180387,37.930251,6963.1111944,3.368,-4.152,350.618,1.0
2.5,128.180377,37.930296,6962.770123200001,3.453,-4.168,350.619,1.0
2.5166,128.180367,37.93034,6962.427832800001,3.538,-4.183,350.62,1.0
2.5333,128.180358,37.930385,6962.084323200001,3.623,-4.199,350.622,1.0
2.55,128.180348,37.930429,6961.7392896,3.708,-4.214,350.623,1.0
2.5666,128.180338,37.930474,6961.393341600001,3.794,-4.23,350.624,1.0
2.5833,128.180328,37.930518,6961.0458696000005,3.88,-4.245,350.625,1.0
2.6,128.180318,37.930563,6960.697178400001,3.965,-4.261,350.627,1.0
2.6166,128.180308,37.930608,6960.346963200001,4.051,-4.276,350.628,1.0
2.6333,128.180298,37.930652,6959.995833600001,4.138,-4.292,350.629,1.0
2.65,128.180289,37.930697,6959.64318,4.224,-4.307,350.63,1.0
2.6666,128.180279,37.930741,6959.2893072,4.311,-4.323,350.631,1.0
2.6833,128.180269,37.930786,6958.934215200001,4.398,-4.338,350.632,1.0
2.7,128.180259,37.93083,6958.5775992,4.485,-4.354,350.634,1.0
2.7166,128.180249,37.930875,6958.2200688,4.572,-4.369,350.635,1.0
2.7333,128.18024,37.93092,6957.8610144,4.659,-4.385,350.636,1.0
2.75,128.18023,37.930964,6957.5007408,4.747,-4.4,350.637,1.0
2.7666,128.18022,37.931009,6957.1389432,4.835,-4.416,350.638,1.0
2.7833,128.18021,37.931054,6956.7762312,4.923,-4.432,350.639,1.0
2.8,128.1802,37.931098,6956.4119952,5.011,-4.447,350.64,1.0
2.8166,128.18019,37.931143,6956.04654,5.099,-4.463,350.641,1.0
2.8333,128.180181,37.931187,6955.679865600001,5.188,-4.478,350.643,1.0
2.85,128.180171,37.931232,6955.311667200001,5.277,-4.494,350.644,1.0
2.8666,128.180161,37.931277,6954.942249600001,5.366,-4.509,350.645,1.0
2.8833,128.180151,37.931321,6954.5716128,5.455,-4.525,350.646,1.0
2.9,128.180141,37.931366,6954.199756800001,5.545,-4.54,350.647,1.0
2.9166,128.180132,37.931411,6953.826376800001,5.635,-4.556,350.648,1.0
2.9333,128.180122,37.931455,6953.4517776,5.725,-4.572,350.649,1.0
2.95,128.180112,37.9315,6953.0759592,5.815,-4.587,350.65,1.0
2.9666,128.180102,37.931545,6952.6989216,5.905,-4.603,350.651,1.0
2.9833,128.180092,37.931589,6952.320360000001,5.996,-4.618,350.652,1.0
3.0,128.180083,37.931634,6951.940579200001,6.087,-4.634,350.653,1.0
3.0166,128.180073,37.931679,6951.5595792,6.178,-4.649,350.654,1.0
3.0333,128.180063,37.931723,6951.177360000001,6.269,-4.665,350.655,1.0
3.05,128.180053,37.931768,6950.7936168,6.361,-4.681,350.656,1.0
3.0666,128.180044,37.931813,6950.4086544,6.452,-4.696,350.658,1.0
3.0833,128.180034,37.931857,6950.0224728,6.545,-4.712,350.659,1.0
3.1,128.180024,37.931902,6949.6347672,6.637,-4.727,350.66,1.0
3.1166,128.180014,37.931947,6949.245842400001,6.729,-4.743,350.661,1.0
3.1333,128.180004,37.931992,6948.8556984,6.822,-4.758,350.662,1.0
3.15,128.179995,37.932036,6948.4643352,6.915,-4.774,350.663,1.0
3.1666,128.179985,37.932081,6948.071448,7.008,-4.789,350.664,1.0
3.1833,128.179975,37.932126,6947.677341600001,7.102,-4.805,350.665,1.0
3.2,128.179965,37.93217,6947.282016,7.195,-4.82,350.666,1.0
3.2166,128.179956,37.932215,6946.8851664,7.289,-4.836,350.667,1.0
3.2333,128.179946,37.93226,6946.4874024,7.384,-4.852,350.668,1.0
3.25,128.179936,37.932305,6946.087809600001,7.478,-4.867,350.669,1.0
3.2666,128.179926,37.932349,6945.6873024,7.573,-4.883,350.67,1.0
3.2833,128.179917,37.932394,6945.2852712,7.668,-4.898,350.671,1.0
3.3,128.179907,37.932439,6944.8820208,7.763,-4.914,350.672,1.0
3.3166,128.179897,37.932484,6944.477551200001,7.859,-4.929,350.673,1.0
3.3333,128.179887,37.932528,6944.0715576,7.954,-4.945,350.674,1.0
3.35,128.179878,37.932573,6943.6643448,8.051,-4.96,350.675,1.0
3.3666,128.179868,37.932618,6943.2559128,8.147,-4.976,350.676,1.0
3.3833,128.179858,37.932663,6942.845956800001,8.243,-4.991,350.677,1.0
3.4,128.179848,37.932708,6942.435086400001,8.34,-5.007,350.678,1.0
3.4166,128.179839,37.932752,6942.022387200001,8.437,-5.022,350.679,1.0
3.4333,128.179829,37.932797,6941.608773600001,8.535,-5.038,350.68,1.0
3.45,128.179819,37.932842,6941.193636,8.632,-5.053,350.681,1.0
3.4666,128.17981,37.932887,6940.7772792000005,8.73,-5.069,350.683,1.0
3.4833,128.1798,37.932932,6940.3593984,8.829,-5.084,350.684,1.0
3.5,128.17979,37.932976,6939.9402984,8.927,-5.1,350.685,1.0
3.5166,128.17978,37.933021,6939.519979200001,9.026,-5.115,350.686,1.0
3.5333,128.179771,37.933066,6939.0984408,9.126,-5.131,350.687,1.0
3.55,128.179761,37.933111,6938.6753784,9.225,-5.146,350.688,1.0
3.5666,128.179751,37.933156,6938.251096800001,9.325,-5.162,350.689,1.0
3.5833,128.179742,37.933201,6937.825291200001,9.425,-5.177,350.69,1.0
3.6,128.179732,37.933245,6937.3982664,9.526,-5.193,350.691,1.0
3.6166,128.179722,37.93329,6936.9700224,9.627,-5.208,350.692,1.0
3.6333,128.179713,37.933335,6936.5402544,9.728,-5.224,350.693,1.0
3.65,128.179703,37.93338,6936.1092672,9.83,-5.239,350.694,1.0
3.6666,128.179693,37.933425,6935.677060800001,9.932,-5.255,350.695,1.0
3.6833,128.179683,37.93347,6935.2433304,10.034,-5.27,350.696,1.0
3.7,128.179674,37.933515,6934.8083808,10.136,-5.286,350.697,1.0
3.7166,128.179664,37.933559,6934.372212,10.239,-5.301,350.699,1.0
3.7333,128.179654,37.933604,6933.934519200001,10.342,-5.317,350.7,1.0
3.75,128.179645,37.933649,6933.4956071999995,10.446,-5.332,350.701,1.0
3.7666,128.179635,37.933694,6933.0551712,10.55,-5.348,350.702,1.0
3.7833,128.179625,37.933739,6932.6138208,10.654,-5.363,350.703,1.0
3.8,128.179616,37.933784,6932.170641600001,10.758,-5.378,350.704,1.0
3.8166,128.179606,37.933829,6931.726548,10.863,-5.394,350.705,1.0
3.8333,128.179596,37.933874,6931.2809304,10.968,-5.409,350.706,1.0
3.85,128.179587,37.933919,6930.8337888,11.073,-5.425,350.707,1.0
3.8666,128.179577,37.933964,6930.3857328,11.179,-5.44,350.709,1.0
3.8833,128.179567,37.934009,6929.9361528,11.285,-5.456,350.71,1.0
3.9,128.179558,37.934053,6929.4850488,11.391,-5.471,350.711,1.0
3.9166,128.179548,37.934098,6929.0327256,11.498,-5.486,350.712,1.0
3.9333,128.179539,37.934143,6928.5791832,11.605,-5.502,350.713,1.0
3.95,128.179529,37.934188,6928.1241168,11.712,-5.517,350.714,1.0
3.9666,128.179519,37.934233,6927.6678312,11.819,-5.533,350.716,1.0
3.9833,128.17951,37.934278,6927.2103264,11.927,-5.548,350.717,1.0
