event_id,event_serial,source_stamp,opponent_label,episode,kind,start_row_index,end_row_index,start_time_s,end_time_s,duration_s,damage,damage_ticks,anchor_available,anchor_row_index,anchor_time_s,anchor_lead_time_s,anchor_own_los_az_deg,anchor_own_los_el_deg,anchor_own_lift_to_los_deg,anchor_target_los_az_deg,anchor_target_los_el_deg,anchor_target_lift_to_los_deg,anchor_own_los_az_rate_dps,anchor_own_los_el_rate_dps,anchor_target_los_az_rate_dps,anchor_target_los_el_rate_dps,anchor_phase,anchor_range_m,anchor_own_ata_deg,anchor_target_ata_deg,anchor_relative_heading_deg,anchor_closure_mps,anchor_altitude_delta_m,anchor_own_altitude_m,anchor_target_altitude_m,anchor_own_floor_margin_m,anchor_target_floor_margin_m,anchor_own_speed_mps,anchor_target_speed_mps,anchor_speed_delta_mps,anchor_own_vertical_speed_mps,anchor_target_vertical_speed_mps,anchor_own_turn_rate_dps,anchor_target_turn_rate_dps,anchor_energy_height_delta_m,anchor_own_roll_deg,anchor_own_pitch_deg,anchor_target_roll_deg,anchor_target_pitch_deg,anchor_own_health,anchor_target_health,anchor_health_advantage,pre_2s_available,pre_2s_row_index,pre_2s_time_s,pre_2s_lead_time_s,pre_2s_own_los_az_deg,pre_2s_own_los_el_deg,pre_2s_own_lift_to_los_deg,pre_2s_target_los_az_deg,pre_2s_target_los_el_deg,pre_2s_target_lift_to_los_deg,pre_2s_own_los_az_rate_dps,pre_2s_own_los_el_rate_dps,pre_2s_target_los_az_rate_dps,pre_2s_target_los_el_rate_dps,pre_2s_phase,pre_2s_range_m,pre_2s_own_ata_deg,pre_2s_target_ata_deg,pre_2s_relative_heading_deg,pre_2s_closure_mps,pre_2s_altitude_delta_m,pre_2s_own_altitude_m,pre_2s_target_altitude_m,pre_2s_own_floor_margin_m,pre_2s_target_floor_margin_m,pre_2s_own_speed_mps,pre_2s_target_speed_mps,pre_2s_speed_delta_mps,pre_2s_own_vertical_speed_mps,pre_2s_target_vertical_speed_mps,pre_2s_own_turn_rate_dps,pre_2s_target_turn_rate_dps,pre_2s_energy_height_delta_m,pre_2s_own_roll_deg,pre_2s_own_pitch_deg,pre_2s_target_roll_deg,pre_2s_target_pitch_deg,pre_2s_own_health,pre_2s_target_health,pre_2s_health_advantage
2026_8_8_16_10_45:e0:taken:2594,1,2026_8_8_16_10_45,ACE_S12,0,taken,2594,2594,43.2333,43.2333,0.0,0.009806782384247814,1,1,2593,43.2166,0.01670000000000016,178.99947085792948,49.01237164232364,40.987628357676364,0.9693297540021797,0.3038191403348369,89.69618085966516,-118.89966333284237,-18.423536097875818,7.295418230375399,-28.281026359621986,P1,466.359999316585,130.98003831037425,1.0158235256541306,49.067581274024,125.21665187748832,-209.38601759999983,3510.745836,3301.3598184,3210.745836,3001.3598184,288.0456359944855,310.1615261030533,22.115890108567783,278.59634399999834,140.2354319999975,1.3999999999998436,-2.7499999999997335,465.15033574733934,-38.277,72.788,-171.45,26.839,1.0,1.0,0.0,1,2474,41.2333,2.0,100.8552373666993,28.939443733417136,61.06055626658288,31.455694835643403,6.70370666908383,83.29629333091617,0.4904292758283121,-27.295486444758875,8.740614747861901,-64.99542000470278,P1,806.3554414859221,99.48631241093045,32.0903115909654,48.51023268012817,197.51714752256035,49.72110960000009,2957.590224,3007.3113336,2657.590224,2707.3113336,296.21322025210895,322.12806341645825,25.914843164349293,278.92552799999123,144.78914399999462,-51.38999999999937,0.630000000000157,866.7288231572984,-102.124,72.749,94.093,28.253,1.0,1.0,0.0
2026_8_8_16_10_45:e0:taken:3483,2,2026_8_8_16_10_45,ACE_S12,0,taken,3483,3484,58.05,58.0666,0.016600000000003945,0.030766345304463316,2,1,3482,58.0333,0.01670000000000016,147.61226211510044,58.18582275344231,31.814177246557694,0.3273576738281144,-0.7802203461965412,90.78022034619654,98.29857192100253,-29.605761388849295,-36.027241983798376,39.25336316977929,P1,212.33918138115777,116.43367080702733,0.8461088648909317,62.85957172629791,133.68548970069665,8.756599199999982,5378.631864,5387.3884632,5078.631864,5087.3884632,233.39721723530366,264.1594749832192,30.762257747915527,184.01385600000276,-17.370552000003123,5.890000000000321,0.45999999999994884,789.1437451788233,-39.41,59.464,45.471,-1.583,0.9901932176157522,1.0,-0.009806782384247814,1,3363,56.05,2.0,-85.85244011055244,36.58490075958118,53.41509924041881,-39.10412119550375,4.323982457370133,85.67601754262986,-1.706400949396522,-49.2153875140428,0.5819548724608457,-38.95627336821144,P1,543.6380567785833,86.67064940276268,39.304335500000896,54.02641505171495,148.34302080146787,365.3607120000006,5050.05594,5415.416652000001,4750.05594,5115.416652000001,244.95327730717563,251.31357115803075,6.360293850855129,139.78128000001448,-7.921751999993371,21.830000000001167,-2.270000000000168,526.2924769083274,32.949,47.757,-110.094,-4.239,0.9901932176157522,1.0,-0.009806782384247814
2026_8_8_16_10_45:e0:dealt:10331,3,2026_8_8_16_10_45,ACE_S12,0,dealt,10331,10343,172.1833,172.3833,0.19999999999998863,0.007364341348132353,13,1,10330,172.1666,0.01670000000001437,1.1376956003884595,2.6845211560845255,87.31547884391547,175.2822403812468,56.653537536693534,33.34646246330646,3.050932186595961,-23.092522377984213,4.739325188069741,9.178360478632282,P3,955.6387981828639,2.915485860351101,123.2188164804041,54.79823073071627,75.75978732597991,342.6137928000003,3004.4148192000002,3347.0286120000005,2704.4148192000002,3047.0286120000005,273.1013363255143,266.93749392812555,-6.163842397388748,103.41864000000575,31.02864000000585,17.560000000001,-14.230000000000826,172.89659894921533,101.191,22.666,-116.722,2.467,0.9594268723112889,1.0,-0.04057312768871113,1,10211,170.1833,2.0,-4.926522860730177,34.162369174815474,55.83763082518453,-176.02231499077337,24.261278344868888,65.73872165513112,5.689726495464281,-7.627443809447392,-13.521531111681414,29.361838237974744,P3,979.579147270966,34.47303410218115,155.43428850961322,15.022059539023694,-60.909038228999925,434.7862272000002,2781.8477256,3216.6339528000003,2481.8477256,2916.6339528000003,282.00163020079407,272.12843759262637,-9.873192608167699,116.74449600000325,98.31933600000515,18.350000000001124,-21.000000000001137,155.8411802521914,88.922,26.743,-104.781,18.349,0.9594268723112889,1.0,-0.04057312768871113
2026_8_8_16_10_45:e0:dealt:11532,4,2026_8_8_16_10_45,ACE_S12,0,dealt,11532,11534,192.2,192.2333,0.03330000000002542,0.00130465695420523,3,1,11531,192.1833,0.01669999999998595,-2.818591134634983,0.5032335435977462,89.49676645640226,-160.50516947845978,66.24253926337155,23.75746073662843,-0.5076725757817546,-25.906227756470678,17.892907302551627,-2.1024451477837887,P3,941.8857057163813,2.8631269033129425,112.31945023527084,67.43154298069699,134.11998111299596,271.7438304000002,2880.0466656,3151.790496,2580.0466656,2851.790496,279.73008615028255,272.02706611054305,-7.703020039739499,47.765208000003426,-18.16912800000058,15.86000000000103,-11.100000000000767,55.04412148132087,72.921,13.927,-101.984,-4.82,0.9594268723112889,0.9926356586518676,-0.03320878634057878,1,11412,190.2,2.0,-5.882651783407898,38.76449612708484,51.23550387291516,-179.27086598423986,47.89241819414113,42.107581805858864,0.9839020936403235,-12.764972805932345,-0.36463243342014745,19.26293370035235,P3,1079.267656824533,39.13872430757802,132.1033888636079,8.829597287190323,-30.24879518971691,334.0562280000004,2804.6799888,3138.7362168000004,2504.6799888,2838.7362168000004,284.99400767284885,270.82382743724156,-14.17018023560729,29.486352000005212,36.7253520000052,16.070000000000906,-15.17000000000082,-67.51000010414509,80.516,9.657,-108.382,5.885,0.9594268723112889,0.9926356586518676,-0.03320878634057878
