event_id,event_serial,source_stamp,opponent_label,episode,kind,start_row_index,end_row_index,start_time_s,end_time_s,duration_s,damage,damage_ticks,anchor_available,anchor_row_index,anchor_time_s,anchor_lead_time_s,anchor_own_los_az_deg,anchor_own_los_el_deg,anchor_own_lift_to_los_deg,anchor_target_los_az_deg,anchor_target_los_el_deg,anchor_target_lift_to_los_deg,anchor_own_los_az_rate_dps,anchor_own_los_el_rate_dps,anchor_target_los_az_rate_dps,anchor_target_los_el_rate_dps,anchor_phase,anchor_range_m,anchor_own_ata_deg,anchor_target_ata_deg,anchor_relative_heading_deg,anchor_closure_mps,anchor_altitude_delta_m,anchor_own_altitude_m,anchor_target_altitude_m,anchor_own_floor_margin_m,anchor_target_floor_margin_m,anchor_own_speed_mps,anchor_target_speed_mps,anchor_speed_delta_mps,anchor_own_vertical_speed_mps,anchor_target_vertical_speed_mps,anchor_own_turn_rate_dps,anchor_target_turn_rate_dps,anchor_energy_height_delta_m,anchor_own_roll_deg,anchor_own_pitch_deg,anchor_target_roll_deg,anchor_target_pitch_deg,anchor_own_health,anchor_target_health,anchor_health_advantage,pre_2s_available,pre_2s_row_index,pre_2s_time_s,pre_2s_lead_time_s,pre_2s_own_los_az_deg,pre_2s_own_los_el_deg,pre_2s_own_lift_to_los_deg,pre_2s_target_los_az_deg,pre_2s_target_los_el_deg,pre_2s_target_lift_to_los_deg,pre_2s_own_los_az_rate_dps,pre_2s_own_los_el_rate_dps,pre_2s_target_los_az_rate_dps,pre_2s_target_los_el_rate_dps,pre_2s_phase,pre_2s_range_m,pre_2s_own_ata_deg,pre_2s_target_ata_deg,pre_2s_relative_heading_deg,pre_2s_closure_mps,pre_2s_altitude_delta_m,pre_2s_own_altitude_m,pre_2s_target_altitude_m,pre_2s_own_floor_margin_m,pre_2s_target_floor_margin_m,pre_2s_own_speed_mps,pre_2s_target_speed_mps,pre_2s_speed_delta_mps,pre_2s_own_vertical_speed_mps,pre_2s_target_vertical_speed_mps,pre_2s_own_turn_rate_dps,pre_2s_target_turn_rate_dps,pre_2s_energy_height_delta_m,pre_2s_own_roll_deg,pre_2s_own_pitch_deg,pre_2s_target_roll_deg,pre_2s_target_pitch_deg,pre_2s_own_health,pre_2s_target_health,pre_2s_health_advantage
2026_8_8_16_14_14:e0:taken:2671,1,2026_8_8_16_14_14,ACE_S15,0,taken,2671,2675,44.5166,44.5833,0.06670000000000442,0.034507640141822615,5,1,2670,44.5,0.01659999999999684,-148.526237843408,39.92137803434113,50.07862196565887,0.012992523560415898,0.654761594117854,89.34523840588214,-61.12319487994709,21.78257528225598,0.37437749422621813,-22.439793511996662,P1,602.8551375071277,130.85107446775132,0.6548904820281791,48.500717173735616,131.85687012268485,-223.84938719999946,3419.3765496,3195.5271624000006,3119.3765496,2895.5271624000006,298.9866943019294,327.97142372442875,28.984729422499356,282.24175199999587,125.99212800000535,-5.880000000000139,-0.7400000000001122,702.6755428338774,33.66,70.939,-172.348,22.444,1.0,1.0,0.0,1,2551,42.5166,2.0,106.74133554042774,39.68280383274189,50.31719616725812,27.34579799268921,14.62148773535883,75.37851226464117,-9.920599853307403,-31.878186392608647,6.013355372435343,-29.894482656460177,P1,948.5442694686332,102.80783692807195,30.741307885137637,46.58413995021908,185.84396911257969,65.63380319999987,2859.2080992,2924.8419024,2559.2080992,2624.8419024,305.178569608192,330.3021884044908,25.123618796298786,278.1117120000157,144.83791200000638,-35.93000000000222,2.450000000000185,879.6516541834471,-40.977,73.061,116.964,26.746,1.0,1.0,0.0
2026_8_8_16_14_14:e0:dealt:9466,2,2026_8_8_16_14_14,ACE_S15,0,dealt,9466,9491,157.7666,158.1833,0.41669999999999163,0.014367444763296322,26,1,9465,157.75,0.01660000000001105,0.6932763330075181,2.8558504028665794,87.14414959713342,-178.61268960644864,36.84882664274749,53.15117335725252,2.316334981772304,-19.231689406094247,-1.524580812093832,12.731522616212073,P3,952.0649910305076,2.9387268495757617,143.12876904220244,34.47200073550869,24.54644155702372,487.5035208000004,2877.5857103999997,3365.0892312,2577.5857103999997,3065.0892312,277.0127266673852,272.94778987765466,-4.064936789730552,140.88465600000637,94.39351200000229,19.240000000000876,-14.440000000000989,373.5219503043086,94.99,31.78,-117.611,16.658,0.9654923598581774,1.0,-0.034507640141822615,1,9346,155.7666,2.0,-2.688924529548791,25.02181035973726,64.97818964026276,-171.70527657758151,8.181711048531145,81.81828895146886,0.3565194138354044,-3.758581975565958,7.960350159461493,-33.13458506005972,P3,923.0338525989082,25.156622198909904,168.36926966143625,35.6069741769272,-35.728542691305705,534.7901927999997,2593.1658576000004,3127.9560504,2293.1658576000004,2827.9560504,288.1193378786625,275.92180164246133,-12.197536236201188,141.98193599996966,133.66089599997085,19.009999999995213,-14.959999999996976,184.01229015143417,81.862,33.073,175.295,28.333,0.9654923598581774,1.0,-0.034507640141822615
2026_8_8_16_14_14:e0:dealt:10965,3,2026_8_8_16_14_14,ACE_S15,0,dealt,10965,10978,182.75,182.9666,0.21659999999999968,0.007423285323728157,14,1,10964,182.7333,0.01669999999998595,0.2465528407488259,3.1255460545906746,86.87445394540933,-176.47196430554015,61.94907864188192,28.050921358118078,2.3499079255705966,-24.364185462042233,9.08000681192497,6.02869321629418,P3,969.533838096345,3.1352457849864757,117.99307655965161,59.08056726167751,93.59475981794921,267.34190880000006,2952.7673736,3220.1092824,2652.7673736,2920.1092824,270.807886236019,265.6780525993531,-5.129833636665865,68.83298399998493,-0.2956559999983493,17.45999999999584,-13.339999999996998,127.02469473424026,93.749,16.481,-107.646,-2.334,0.9654923598581774,0.9856325552367037,-0.020140195378526293,1,10845,180.75,2.0,-4.353022384619585,37.11258933803104,52.887410661968964,-175.73194761467118,31.320518903595875,58.679481096404125,4.253663547405566,-9.325910433564918,-8.186597324916715,25.391778086556393,P3,1011.9491996860788,37.33048182324148,148.4193276896578,11.22511864527363,-64.63605659125075,353.4777792,2808.8027136,3162.2804928,2508.8027136,2862.2804928,277.29938330652135,269.4054367555405,-7.893946550980843,72.95692800000285,59.47257600000168,17.340000000001357,-18.100000000001053,133.44042553011695,85.767,18.303,-105.069,10.558,0.9654923598581774,0.9856325552367037,-0.020140195378526293
