Time,Latitude,Longitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
38.000000,37.242988,131.861308,6953.335344,83.274002,-13.626000,34.875000
38.000000,37.243127,131.861364,6948.026338,83.276001,-13.764000,35.619999
38.000000,37.243294,131.861434,6941.591095,83.280998,-13.930000,36.516998
38.000000,37.243460,131.861508,6935.085444,83.289001,-14.096000,37.417999
38.000000,37.243624,131.861584,6928.509384,83.299004,-14.263000,38.323002
38.000000,37.243789,131.861664,6921.862915,83.313004,-14.430000,39.231998
38.000000,37.243953,131.861748,6915.146038,83.329002,-14.598000,40.146000
39.000000,37.244088,131.861820,6909.494741,83.345001,-14.738000,40.910000
39.000000,37.244249,131.861910,6902.648018,83.365997,-14.906000,41.831001
39.000000,37.244410,131.862002,6895.730582,83.390999,-15.075000,42.756001
39.000000,37.244570,131.862099,6888.742433,83.417999,-15.245000,43.685001
39.000000,37.244728,131.862198,6881.682655,83.447998,-15.415000,44.618999
39.000000,37.244886,131.862301,6874.551859,83.480003,-15.586000,45.556000
39.000000,37.245042,131.862407,6867.349435,83.515999,-15.758000,46.498001
39.000000,37.245171,131.862498,6861.292450,83.546997,-15.901000,47.285999
39.000000,37.245324,131.862610,6853.958352,83.586998,-16.075001,48.235001
39.000000,37.245477,131.862725,6846.552017,83.629997,-16.249001,49.188999
40.000000,37.245628,131.862843,6839.073139,83.675003,-16.424000,50.146999
40.000000,37.245778,131.862966,6831.521719,83.723000,-16.600000,51.109001
40.000000,37.245926,131.863090,6823.897147,83.774002,-16.777000,52.076000
40.000000,37.246049,131.863197,6817.487508,83.818001,-16.924999,52.884998
40.000000,37.246194,131.863327,6809.728214,83.872002,-17.104000,53.860001
40.000000,37.246314,131.863439,6803.205799,83.918999,-17.254000,54.675999
40.000000,37.246456,131.863575,6795.310870,83.977997,-17.434999,55.660000
40.000000,37.246596,131.863715,6787.341569,84.039001,-17.617001,56.647999
40.000000,37.246735,131.863857,6779.297287,84.100998,-17.801001,57.639999
40.000000,37.246871,131.864003,6771.177720,84.166000,-17.985001,58.637001
41.000000,37.247006,131.864152,6762.982258,84.232002,-18.171000,59.639000
41.000000,37.247139,131.864304,6754.710595,84.300003,-18.358999,60.646000
41.000000,37.247270,131.864458,6746.362428,84.369003,-18.547001,61.658001
41.000000,37.247378,131.864590,6739.347151,84.427002,-18.705000,62.504002
41.000000,37.247484,131.864723,6732.277620,84.487000,-18.865000,63.354000
41.000000,37.247609,131.864886,6723.723103,84.558998,-19.056999,64.378998
41.000000,37.247733,131.865051,6715.090253,84.632004,-19.250000,65.408997
41.000000,37.247853,131.865218,6706.378764,84.705002,-19.445000,66.444000
41.000000,37.247971,131.865390,6697.587722,84.778999,-19.641001,67.484001
41.000000,37.248107,131.865592,6687.230923,84.865997,-19.872000,68.703003
42.000000,37.248201,131.865739,6679.766066,84.928001,-20.038000,69.579002
42.000000,37.248313,131.865919,6670.734233,85.001999,-20.238001,70.635002
42.000000,37.248403,131.866070,6663.145322,85.064003,-20.406000,71.517998
42.000000,37.248509,131.866253,6653.963832,85.137001,-20.608000,72.584000
42.000000,37.248613,131.866440,6644.700046,85.209999,-20.812000,73.654999
42.000000,37.248697,131.866596,6636.916673,85.269997,-20.983000,74.552002
42.000000,37.248780,131.866755,6629.075388,85.328003,-21.153999,75.452003
42.000000,37.248877,131.866947,6619.589098,85.398003,-21.361000,76.538002
42.000000,37.248970,131.867143,6610.018073,85.466003,-21.569000,77.629997
42.000000,37.249061,131.867339,6600.362314,85.531998,-21.778000,78.726997
43.000000,37.249135,131.867505,6592.250671,85.584999,-21.952999,79.646004
43.000000,37.249207,131.867673,6584.078983,85.636002,-22.128000,80.569000
43.000000,37.249289,131.867875,6574.194014,85.695999,-22.340000,81.682999
43.000000,37.249369,131.868080,6564.221568,85.754997,-22.555000,82.802002
43.000000,37.249446,131.868286,6554.161949,85.815002,-22.773001,83.928001
43.000000,37.249520,131.868495,6544.013633,85.877998,-22.993999,85.059998
43.000000,37.249589,131.868705,6533.776315,85.944000,-23.218000,86.199997
43.000000,37.249657,131.868917,6523.449386,86.012001,-23.445000,87.346001
43.000000,37.249710,131.869095,6514.774474,86.070999,-23.636999,88.306000
43.000000,37.249771,131.869309,6504.280819,86.140999,-23.870001,89.464996
44.000000,37.249829,131.869525,6493.695420,86.210999,-24.106001,90.632004
44.000000,37.249883,131.869743,6483.017057,86.279999,-24.344000,91.806999
44.000000,37.249925,131.869926,6474.047098,86.335999,-24.545000,92.791000
44.000000,37.249973,131.870146,6463.196522,86.401001,-24.789000,93.981003
44.000000,37.250017,131.870367,6452.250850,86.462997,-25.035999,95.178001
44.000000,37.250057,131.870589,6441.209165,86.522003,-25.284000,96.384003
44.000000,37.250093,131.870811,6430.070554,86.578003,-25.535999,97.598000
44.000000,37.250121,131.870998,6420.713803,86.622002,-25.746000,98.615997
44.000000,37.250147,131.871185,6411.288778,86.662003,-25.959000,99.640999
44.000000,37.250173,131.871410,6399.887734,86.707001,-26.215000,100.877998
45.000000,37.250196,131.871635,6388.387020,86.746002,-26.473000,102.125000
45.000000,37.250215,131.871861,6376.785418,86.779999,-26.733000,103.379997
45.000000,37.250231,131.872089,6365.082317,86.807999,-26.993000,104.644997
45.000000,37.250240,131.872277,6355.251602,86.827003,-27.211000,105.706001
45.000000,37.250247,131.872466,6345.349565,86.841003,-27.430000,106.773003
45.000000,37.250252,131.872693,6333.372144,86.850998,-27.693001,108.063004
45.000000,37.250252,131.872882,6323.311610,86.855003,-27.912001,109.144997
45.000000,37.250250,131.873108,6311.142775,86.851997,-28.176001,110.452003
45.000000,37.250245,131.873297,6300.921612,86.844002,-28.395000,111.550003
45.000000,37.250235,131.873522,6288.559229,86.825996,-28.658001,112.875000
46.000000,37.250223,131.873710,6278.176217,86.804001,-28.877001,113.987000
46.000000,37.250209,131.873897,6267.719138,86.776001,-29.096001,115.107002
46.000000,37.250188,131.874121,6255.072682,86.734001,-29.357000,116.459000
46.000000,37.250162,131.874345,6242.318630,86.682999,-29.617001,117.821999
46.000000,37.250133,131.874567,6229.456985,86.622002,-29.875000,119.195000
46.000000,37.250100,131.874788,6216.487440,86.550003,-30.132000,120.578003
46.000000,37.250063,131.875006,6203.409691,86.468002,-30.386000,121.972000
46.000000,37.250021,131.875225,6190.223738,86.375999,-30.636999,123.375999
46.000000,37.249983,131.875406,6179.152793,86.290001,-30.844999,124.555000
46.000000,37.249934,131.875621,6165.768415,86.177002,-31.091000,125.978996
47.000000,37.249890,131.875798,6154.532573,86.073997,-31.294001,127.172997
47.000000,37.249843,131.875975,6143.221445,85.962997,-31.493999,128.375000
47.000000,37.249793,131.876150,6131.835946,85.844002,-31.691000,129.585007
47.000000,37.249740,131.876323,6120.375770,85.717003,-31.885000,130.802002
47.000000,37.249684,131.876495,6108.841224,85.581001,-32.076000,132.026001
47.000000,37.249615,131.876699,6094.902415,85.406998,-32.300999,133.505005
47.000000,37.249540,131.876901,6080.857841,85.221001,-32.520000,134.994995
47.000000,37.249461,131.877099,6066.708110,85.022003,-32.734001,136.494995
47.000000,37.249379,131.877295,6052.454138,84.810997,-32.942001,138.005997
47.000000,37.249308,131.877456,6040.496834,84.625999,-33.110001,139.272995
48.000000,37.249233,131.877615,6028.468207,84.431999,-33.273998,140.546997
48.000000,37.249156,131.877771,6016.369476,84.228996,-33.432999,141.828003
48.000000,37.249060,131.877955,6001.758583,83.973999,-33.616001,143.375000
48.000000,37.248960,131.878136,5987.048935,83.707001,-33.792999,144.932007
48.000000,37.248856,131.878313,5972.241751,83.428001,-33.960999,146.498993
48.000000,37.248749,131.878486,5957.338250,83.136002,-34.120998,148.074997
48.000000,37.248639,131.878655,5942.340871,82.832001,-34.271999,149.660995
48.000000,37.248524,131.878821,5927.250833,82.515999,-34.412998,151.257004
48.000000,37.248426,131.878955,5914.606814,82.244003,-34.525002,152.593002
48.000000,37.248305,131.879113,5899.352794,81.906998,-34.648998,154.203995
49.000000,37.248181,131.879265,5884.012514,81.558998,-34.763000,155.824997
49.000000,37.248053,131.879413,5868.588110,81.199997,-34.867001,157.453003
49.000000,37.247945,131.879533,5855.672210,80.891998,-34.945000,158.815994
49.000000,37.247833,131.879649,5842.700837,80.578003,-35.015999,160.184006
49.000000,37.247720,131.879762,5829.676428,80.255997,-35.077999,161.557007
49.000000,37.247605,131.879871,5816.599898,79.928001,-35.132999,162.934998
49.000000,37.247488,131.879977,5803.473077,79.593002,-35.180000,164.317993
49.000000,37.247344,131.880098,5787.657614,79.181999,-35.223999,165.983002
49.000000,37.247223,131.880195,5774.426856,78.834000,-35.251999,167.375000
49.000000,37.247074,131.880306,5758.491912,78.408997,-35.275002,169.050003
50.000000,37.246923,131.880412,5742.496922,77.975998,-35.284000,170.731003
50.000000,37.246795,131.880496,5729.124127,77.609001,-35.282001,172.134003
50.000000,37.246665,131.880575,5715.714146,77.237999,-35.271000,173.541000
50.000000,37.246508,131.880666,5699.576206,76.788002,-35.244999,175.231995
50.000000,37.246348,131.880750,5683.391630,76.331001,-35.206001,176.927002
50.000000,37.246186,131.880828,5667.164688,75.870003,-35.153000,178.623993
50.000000,37.246049,131.880888,5653.612975,75.482002,-35.098000,-179.960007
50.000000,37.245940,131.880933,5642.754170,75.169998,-35.048000,-178.826996
50.000000,37.245773,131.880994,5626.439446,74.698997,-34.959999,-177.125000
50.000000,37.245633,131.881041,5612.823115,74.304001,-34.875999,-175.707001
51.000000,37.245463,131.881091,5596.462366,73.828003,-34.762001,-174.003998
51.000000,37.245292,131.881134,5580.082414,73.350998,-34.634998,-172.300995
51.000000,37.245148,131.881165,5566.421887,72.952003,-34.516998,-170.882996
51.000000,37.244975,131.881196,5550.020294,72.473000,-34.362999,-169.182007
51.000000,37.244830,131.881215,5536.348490,72.073997,-34.223999,-167.766006
51.000000,37.244684,131.881230,5522.676077,71.676003,-34.074001,-166.352005
51.000000,37.244478,131.881245,5503.539818,71.119003,-33.848000,-164.373993
51.000000,37.244331,131.881248,5489.878987,70.723999,-33.674999,-162.964005
51.000000,37.244154,131.881247,5473.499035,70.250999,-33.455002,-161.274994
51.000000,37.243976,131.881237,5457.138895,69.781998,-33.220001,-159.589005
52.000000,37.243828,131.881224,5443.524394,69.392998,-33.013000,-158.188004
52.000000,37.243650,131.881202,5427.214850,68.931000,-32.752998,-156.511002
52.000000,37.243472,131.881173,5410.940664,68.473000,-32.478001,-154.839005
52.000000,37.243294,131.881137,5394.707930,68.019997,-32.189999,-153.171997
52.000000,37.243116,131.881092,5378.522441,67.572998,-31.889000,-151.511002
52.000000,37.242939,131.881042,5362.389682,67.133003,-31.573999,-149.856003
52.000000,37.242791,131.880994,5348.990369,66.771004,-31.301001,-148.481995
52.000000,37.242615,131.880929,5332.969776,66.343002,-30.962999,-146.839005
52.000000,37.242440,131.880858,5317.018678,65.925003,-30.614000,-145.212006
52.000000,37.242294,131.880792,5303.783042,65.584000,-30.318001,-143.869995
53.000000,37.242121,131.880708,5287.973676,65.182999,-29.955000,-142.276993
53.000000,37.241978,131.880632,5274.864228,64.858002,-29.646999,-140.962997
53.000000,37.241807,131.880534,5259.215491,64.478996,-29.270000,-139.399994
53.000000,37.241638,131.880430,5243.662462,64.112999,-28.885000,-137.852997
53.000000,37.241470,131.880319,5228.210016,63.762001,-28.493000,-136.320999
53.000000,37.241304,131.880199,5212.863641,63.424999,-28.093000,-134.800995
53.000000,37.241168,131.880096,5200.159882,63.153999,-27.754000,-133.544998
53.000000,37.241032,131.879987,5187.536285,62.893002,-27.409000,-132.296997
53.000000,37.240873,131.879850,5172.498367,62.591999,-26.990000,-130.811005
53.000000,37.240766,131.879756,5162.542075,62.397999,-26.707001,-129.826004
54.000000,37.240611,131.879608,5147.714470,62.118999,-26.275999,-128.358002
54.000000,37.240456,131.879454,5133.020062,61.853001,-25.839001,-126.899994
54.000000,37.240305,131.879293,5118.463118,61.599998,-25.396000,-125.453003
54.000000,37.240157,131.879127,5104.048212,61.358002,-24.947001,-124.014999
54.000000,37.240011,131.878953,5089.780219,61.130001,-24.493000,-122.587006
54.000000,37.239893,131.878804,5078.005490,60.948002,-24.110001,-121.403000
54.000000,37.239753,131.878620,5064.018218,60.741001,-23.646000,-119.990997
54.000000,37.239616,131.878430,5050.190052,60.546001,-23.177000,-118.587997
54.000000,37.239483,131.878235,5036.525258,60.362000,-22.704000,-117.192001
54.000000,37.239353,131.878034,5023.028105,60.188999,-22.226000,-115.804001
55.000000,37.239227,131.877827,5009.702554,60.027000,-21.743999,-114.423004
55.000000,37.239125,131.877651,4998.731887,59.900002,-21.339001,-113.276993
55.000000,37.239024,131.877471,4987.885274,59.779999,-20.931000,-112.134995
55.000000,37.238947,131.877324,4979.298754,59.688999,-20.601999,-111.225006
55.000000,37.238833,131.877100,4966.573658,59.561001,-20.106001,-109.863998
55.000000,37.238724,131.876871,4954.036625,59.443001,-19.607000,-108.509003
55.000000,37.238636,131.876677,4943.735299,59.352001,-19.188000,-107.384003
55.000000,37.238534,131.876439,4931.552748,59.251999,-18.681999,-106.039001
55.000000,37.238452,131.876238,4921.551955,59.175999,-18.259001,-104.921997
55.000000,37.238358,131.875993,4909.735164,59.094002,-17.749001,-103.585999
56.000000,37.238283,131.875784,4900.043743,59.033001,-17.320999,-102.476990
56.000000,37.238211,131.875573,4890.495883,58.978001,-16.892000,-101.369995
56.000000,37.238130,131.875318,4879.230475,58.921001,-16.375999,-100.045990
56.000000,37.238064,131.875101,4870.004789,58.881001,-15.943000,-98.946014
56.000000,37.238003,131.874882,4860.927845,58.847000,-15.510000,-97.848999
56.000000,37.237922,131.874571,4848.473717,58.811001,-14.902000,-96.316986
56.000000,37.237869,131.874347,4839.760704,58.792999,-14.466000,-95.226013
56.000000,37.237819,131.874120,4831.201920,58.780998,-14.029000,-94.135986
56.000000,37.237763,131.873845,4821.136814,58.775002,-13.504000,-92.832001
56.000000,37.237712,131.873567,4811.297566,58.778999,-12.978000,-91.529999
57.000000,37.237675,131.873334,4803.272791,58.789001,-12.539000,-90.446991
57.000000,37.237633,131.873052,4793.854166,58.808998,-12.012000,-89.148987
57.000000,37.237597,131.872767,4784.667494,58.837002,-11.484000,-87.852997
57.000000,37.237566,131.872480,4775.714299,58.875000,-10.956000,-86.558990
57.000000,37.237541,131.872193,4766.997019,58.922001,-10.428000,-85.265991
57.000000,37.237523,131.871950,4759.913467,58.967999,-9.989000,-84.188995
57.000000,37.237507,131.871660,4751.631746,59.029999,-9.461000,-82.898010
57.000000,37.237498,131.871415,4744.913345,59.089001,-9.022000,-81.822998
57.000000,37.237491,131.871121,4737.071755,59.167999,-8.495000,-80.532990
57.000000,37.237489,131.870876,4730.721552,59.240002,-8.057000,-79.458008
58.000000,37.237493,131.870629,4724.539903,59.318001,-7.619000,-78.382996
58.000000,37.237499,131.870383,4718.527114,59.402000,-7.183000,-77.308014
58.000000,37.237511,131.870086,4711.535611,59.509998,-6.659000,-76.016998
58.000000,37.237529,131.869789,4704.788254,59.626999,-6.138000,-74.726013
58.000000,37.237553,131.869492,4698.286260,59.751999,-5.617000,-73.433014
58.000000,37.237576,131.869245,4693.055282,59.862000,-5.185000,-72.355011
58.000000,37.237610,131.868948,4687.003478,60.002998,-4.668000,-71.061005
58.000000,37.237649,131.868651,4681.197648,60.151001,-4.153000,-69.764008
58.000000,37.237693,131.868355,4675.637486,60.306999,-3.641000,-68.466003
58.000000,37.237742,131.868060,4670.323298,60.472000,-3.130000,-67.165009
59.000000,37.237797,131.867767,4665.254474,60.645000,-2.622000,-65.863007
59.000000,37.237858,131.867474,4660.431014,60.825001,-2.117000,-64.557007
59.000000,37.237912,131.867230,4656.598764,60.981998,-1.698000,-63.467010
59.000000,37.237969,131.866989,4652.935982,61.143002,-1.281000,-62.375000
59.000000,37.238032,131.866748,4649.442365,61.311001,-0.867000,-61.279999
59.000000,37.238110,131.866460,4645.472954,61.518002,-0.372000,-59.963989
59.000000,37.238194,131.866175,4641.745555,61.734001,0.118000,-58.644012
59.000000,37.238268,131.865939,4638.824047,61.918999,0.524000,-57.540985
59.000000,37.238362,131.865658,4635.537998,62.147999,1.009000,-56.213989
59.000000,37.238460,131.865379,4632.491218,62.384998,1.489000,-54.881989
60.000000,37.238546,131.865149,4630.133894,62.588001,1.886000,-53.769012
60.000000,37.238654,131.864876,4627.521454,62.838001,2.359000,-52.428986
60.000000,37.238767,131.864606,4625.144318,63.095001,2.828000,-51.084015
60.000000,37.238885,131.864339,4623.000355,63.360001,3.291000,-49.734009
60.000000,37.239006,131.864075,4621.087735,63.632000,3.751000,-48.378998
60.000000,37.239134,131.863815,4619.404630,63.910999,4.205000,-47.019012
60.000000,37.239266,131.863558,4617.949210,64.195999,4.654000,-45.653015
60.000000,37.239402,131.863306,4616.719037,64.488998,5.098000,-44.281006
60.000000,37.239543,131.863058,4615.712282,64.789001,5.537000,-42.903015
60.000000,37.239664,131.862854,4615.042027,65.042999,5.898000,-41.750000
61.000000,37.239788,131.862653,4614.523867,65.303001,6.256000,-40.592987
61.000000,37.239914,131.862456,4614.156278,65.567001,6.609000,-39.431000
61.000000,37.240044,131.862262,4613.937737,65.834999,6.958000,-38.264008
61.000000,37.240204,131.862034,4613.870071,66.163002,7.371000,-36.859009
61.000000,37.240368,131.861810,4614.012108,66.497002,7.779000,-35.446014
61.000000,37.240535,131.861591,4614.360799,66.837997,8.179000,-34.026001
61.000000,37.240677,131.861413,4614.807331,67.125999,8.508000,-32.837006
61.000000,37.240793,131.861273,4615.265446,67.359001,8.768000,-31.882996
61.000000,37.240970,131.861068,4616.117971,67.714996,9.151000,-30.445007
61.000000,37.241151,131.860868,4617.167093,68.075996,9.528000,-28.998993
62.000000,37.241335,131.860674,4618.408848,68.443001,9.898000,-27.545990
62.000000,37.241396,131.860611,4618.865134,68.566002,10.020000,-27.058990
62.000000,37.241522,131.860486,4619.840189,68.815002,10.261000,-26.083008
62.000000,37.241681,131.860334,4621.175213,69.128998,10.558000,-24.858002
62.000000,37.241874,131.860158,4622.945186,69.512001,10.907000,-23.377991
62.000000,37.242069,131.859987,4624.894687,69.899002,11.250000,-21.890015
62.000000,37.242269,131.859823,4627.020058,70.291000,11.584000,-20.391998
62.000000,37.242470,131.859664,4629.317945,70.688004,11.911000,-18.882996
62.000000,37.242675,131.859513,4631.784386,71.088997,12.231000,-17.364990
62.000000,37.242882,131.859368,4634.415725,71.495003,12.542000,-15.837006
63.000000,37.243090,131.859231,4637.207693,71.904999,12.846000,-14.298004
63.000000,37.243302,131.859100,4640.156633,72.319000,13.141000,-12.748993
63.000000,37.243515,131.858976,4643.258582,72.734001,13.426000,-11.194000
63.000000,37.243695,131.858877,4645.957282,73.074997,13.654000,-9.902008
63.000000,37.243911,131.858766,4649.328674,73.477997,13.915000,-8.355988
63.000000,37.244129,131.858662,4652.840580,73.875999,14.165000,-6.815002
63.000000,37.244349,131.858566,4656.489036,74.269997,14.402000,-5.278015
63.000000,37.244570,131.858476,4660.269166,74.664001,14.629000,-3.743988
63.000000,37.244792,131.858394,4664.176397,75.056000,14.845000,-2.212006
63.000000,37.245015,131.858320,4668.205853,75.449997,15.050000,-0.683014
64.000000,37.245239,131.858252,4672.353266,75.843002,15.244000,0.844000
64.000000,37.245464,131.858192,4676.614066,76.237999,15.428000,2.369000
64.000000,37.245689,131.858139,4680.983069,76.632004,15.602000,3.893000
64.000000,37.245915,131.858094,4685.456009,77.028000,15.766000,5.415000
64.000000,37.246141,131.858056,4690.028314,77.422997,15.919000,6.935000
64.000000,37.246367,131.858025,4694.694802,77.819000,16.063000,8.454000
64.000000,37.246557,131.858006,4698.652325,78.150002,16.174000,9.719000
64.000000,37.246782,131.857988,4703.479747,78.544998,16.299000,11.236000
64.000000,37.247008,131.857978,4708.388551,78.940002,16.414000,12.751000
64.000000,37.247233,131.857976,4713.373860,79.334999,16.518000,14.264000
65.000000,37.247458,131.857980,4718.431406,79.726997,16.613001,15.776000
65.000000,37.247682,131.857992,4723.556009,80.119003,16.698000,17.285999
65.000000,37.247905,131.858010,4728.744010,80.508003,16.773001,18.794001
65.000000,37.248091,131.858032,4733.112098,80.831001,16.827000,20.049999
65.000000,37.248312,131.858064,4738.403731,81.216003,16.884001,21.555000
65.000000,37.248532,131.858103,4743.745656,81.598000,16.931999,23.056999
65.000000,37.248751,131.858148,4749.133606,81.977997,16.969999,24.556999
65.000000,37.248932,131.858191,4753.655618,82.292000,16.993999,25.806000
65.000000,37.249148,131.858250,4759.117025,82.665001,17.014999,27.302000
65.000000,37.249363,131.858315,4764.612264,83.035004,17.025999,28.795000
66.000000,37.249574,131.858387,4770.137069,83.400002,17.028999,30.285000
66.000000,37.249785,131.858465,4775.687782,83.762001,17.021999,31.773001
66.000000,37.249994,131.858550,4781.260135,84.119003,17.007000,33.257999
66.000000,37.250200,131.858642,4786.849862,84.472000,16.983000,34.740002
66.000000,37.250370,131.858723,4791.518789,84.763000,16.955999,35.972000
66.000000,37.250539,131.858808,4796.195030,85.051003,16.924000,37.202000
66.000000,37.250738,131.858916,4801.813104,85.391998,16.877001,38.675999
66.000000,37.250903,131.859012,4806.497575,85.671997,16.832001,39.901001
66.000000,37.251098,131.859131,4812.119002,86.003998,16.771000,41.368000
66.000000,37.251291,131.859256,4817.737685,86.331001,16.701000,42.831001
67.000000,37.251449,131.859365,4822.414536,86.599998,16.636999,44.048000
67.000000,37.251605,131.859477,4827.084682,86.864998,16.568001,45.262001
67.000000,37.251790,131.859618,4832.677152,87.178001,16.478001,46.716000
67.000000,37.251941,131.859739,4837.325352,87.435997,16.396999,47.924999
67.000000,37.252119,131.859890,4842.885818,87.739998,16.294001,49.370998
67.000000,37.252295,131.860046,4848.424034,88.038002,16.183001,50.813999
67.000000,37.252467,131.860207,4853.936647,88.332001,16.065001,52.252998
67.000000,37.252608,131.860346,4858.508952,88.572998,15.961000,53.449001
67.000000,37.252774,131.860517,4863.966701,88.857002,15.831000,54.881001
67.000000,37.252936,131.860691,4869.390007,89.136002,15.694000,56.308998
68.000000,37.253094,131.860872,4874.775823,89.410004,15.550000,57.731998
68.000000,37.253224,131.861025,4879.233523,89.635002,15.425000,58.916000
68.000000,37.253350,131.861182,4883.661353,89.855003,15.296000,60.096001
68.000000,37.253475,131.861343,4888.057483,90.072998,15.162000,61.273998
68.000000,37.253619,131.861539,4893.289375,90.329002,14.996000,62.682999
68.000000,37.253761,131.861738,4898.470975,90.580002,14.824000,64.087997
68.000000,37.253876,131.861909,4902.748234,90.785004,14.676000,65.255997
68.000000,37.254009,131.862116,4907.830164,91.027000,14.493000,66.653000
68.000000,37.254117,131.862292,4912.020859,91.224998,14.337000,67.814003
68.000000,37.254243,131.862507,4916.994281,91.458000,14.143000,69.204002
69.000000,37.254366,131.862724,4921.905218,91.685997,13.944000,70.589996
69.000000,37.254484,131.862946,4926.750624,91.910004,13.740000,71.972000
69.000000,37.254578,131.863133,4930.737103,92.093002,13.566000,73.120003
69.000000,37.254687,131.863361,4935.456626,92.307999,13.351000,74.494003
69.000000,37.254775,131.863553,4939.334597,92.484001,13.169000,75.636002
69.000000,37.254877,131.863787,4943.920313,92.690002,12.945000,77.001999
69.000000,37.254975,131.864023,4948.429524,92.892998,12.717000,78.364998
69.000000,37.255051,131.864221,4952.127358,93.057999,12.523000,79.497002
69.000000,37.255126,131.864422,4955.769413,93.220001,12.325000,80.626999
69.000000,37.255211,131.864665,4960.064350,93.411003,12.083000,81.978996
70.000000,37.255304,131.864952,4964.967972,93.628998,11.795000,83.552002
70.000000,37.255380,131.865199,4969.077590,93.810997,11.544000,84.894997
70.000000,37.255438,131.865408,4972.434048,93.959000,11.330000,86.012001
70.000000,37.255505,131.865660,4976.378770,94.134003,11.070000,87.348000
70.000000,37.255557,131.865870,4979.595629,94.276001,10.850000,88.459000
70.000000,37.255614,131.866125,4983.369053,94.443001,10.582000,89.789001
70.000000,37.255667,131.866382,4987.046465,94.607002,10.310000,91.114998
70.000000,37.255716,131.866640,4990.625731,94.765999,10.033000,92.438004
70.000000,37.255753,131.866856,4993.531999,94.897003,9.800000,93.538002
70.000000,37.255792,131.867116,4996.926557,95.050003,9.516000,94.853996
71.000000,37.255828,131.867377,5000.217787,95.198997,9.227000,96.167000
71.000000,37.255854,131.867596,5002.880520,95.320999,8.984000,97.258003
71.000000,37.255879,131.867858,5005.977593,95.463997,8.689000,98.565002
71.000000,37.255901,131.868122,5008.966462,95.602997,8.390000,99.867996
71.000000,37.255915,131.868341,5011.373467,95.716003,8.138000,100.952003
71.000000,37.255926,131.868561,5013.702749,95.828003,7.883000,102.033997
71.000000,37.255935,131.868826,5016.394742,95.958000,7.574000,103.330002
71.000000,37.255938,131.869046,5018.550593,96.064003,7.313000,104.406998
71.000000,37.255939,131.869311,5021.031360,96.189003,6.998000,105.696999
71.000000,37.255935,131.869532,5023.008902,96.290001,6.732000,106.769997
72.000000,37.255927,131.869796,5025.273262,96.408997,6.410000,108.055000
72.000000,37.255914,131.870061,5027.417225,96.524002,6.084000,109.336998
72.000000,37.255892,131.870369,5029.764490,96.654999,5.700000,110.830002
72.000000,37.255874,131.870588,5031.338172,96.746002,5.423000,111.894997
72.000000,37.255846,131.870851,5033.112413,96.852997,5.087000,113.169998
72.000000,37.255815,131.871112,5034.760162,96.956001,4.748000,114.443001
72.000000,37.255779,131.871373,5036.279894,97.056999,4.407000,115.713997
72.000000,37.255738,131.871633,5037.670697,97.154999,4.061000,116.983002
72.000000,37.255692,131.871890,5038.930740,97.250000,3.713000,118.250000
72.000000,37.255642,131.872148,5040.058805,97.342003,3.362000,119.514999
73.000000,37.255578,131.872446,5041.206072,97.445999,2.949000,120.987999
73.000000,37.255528,131.872658,5041.912903,97.517998,2.651000,122.040001
73.000000,37.255466,131.872911,5042.636498,97.601997,2.291000,123.300003
73.000000,37.255397,131.873161,5043.222629,97.682999,1.928000,124.558998
73.000000,37.255326,131.873410,5043.669770,97.762001,1.562000,125.816002
73.000000,37.255249,131.873657,5043.976704,97.836998,1.194000,127.072998
73.000000,37.255182,131.873861,5044.124532,97.898003,0.884000,128.119003
73.000000,37.255113,131.874064,5044.173300,97.957001,0.573000,129.164993
73.000000,37.255039,131.874264,5044.122398,98.014999,0.261000,130.210007
73.000000,37.254964,131.874463,5043.971218,98.070000,-0.053000,131.253998
74.000000,37.254869,131.874700,5043.655750,98.135002,-0.433000,132.507004
74.000000,37.254771,131.874934,5043.193673,98.195999,-0.815000,133.759995
74.000000,37.254685,131.875127,5042.695325,98.246002,-1.136000,134.802994
74.000000,37.254580,131.875355,5041.960452,98.303001,-1.523000,136.054993
74.000000,37.254489,131.875543,5041.233504,98.348000,-1.847000,137.098007
74.000000,37.254375,131.875767,5040.222178,98.400002,-2.239000,138.350006
74.000000,37.254259,131.875987,5039.058146,98.448997,-2.632000,139.602005
74.000000,37.254158,131.876168,5037.970620,98.488998,-2.962000,140.645004
74.000000,37.254056,131.876347,5036.775804,98.526001,-3.293000,141.688995
74.000000,37.253929,131.876557,5035.199378,98.568001,-3.693000,142.942001
75.000000,37.253798,131.876765,5033.465981,98.607002,-4.095000,144.195999
75.000000,37.253665,131.876969,5031.575002,98.643997,-4.499000,145.449997
75.000000,37.253527,131.877168,5029.524612,98.678001,-4.905000,146.705994
75.000000,37.253410,131.877333,5027.693983,98.705002,-5.244000,147.753006
75.000000,37.253267,131.877526,5025.349462,98.734001,-5.654000,149.009995
75.000000,37.253120,131.877715,5022.842786,98.760002,-6.065000,150.268997
75.000000,37.252971,131.877899,5020.173043,98.782997,-6.478000,151.529999
75.000000,37.252817,131.878080,5017.339013,98.803001,-6.893000,152.792007
75.000000,37.252662,131.878256,5014.340086,98.820999,-7.310000,154.057007
75.000000,37.252502,131.878428,5011.174738,98.834999,-7.729000,155.322998
