Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg),Health
0.0,128.181881,37.914627,3219.4749936000003,0.0,-0.003,0.0,1.0
0.0166,128.181881,37.914662,3219.4853568000003,0.0,-0.012,0.0,1.0
0.0333,128.181881,37.914697,3219.4923672,0.08,-0.026,0.013,1.0
0.05,128.181881,37.914732,3219.4963296,0.237,-0.043,0.039,1.0
0.0666,128.181881,37.914767,3219.4963296,0.475,-0.063,0.073,1.0
0.0833,128.181881,37.914803,3219.4917576000003,0.796,-0.085,0.113,1.0
0.1,128.181881,37.914838,3219.482004,1.2,-0.109,0.155,1.0
0.1166,128.181881,37.914873,3219.4661544,1.685,-0.134,0.198,1.0
0.1333,128.181881,37.914908,3219.443904,2.249,-0.159,0.241,1.0
0.15,128.181881,37.914944,3219.4143384,2.89,-0.184,0.283,1.0
0.1666,128.181881,37.914979,3219.3768480000003,3.604,-0.208,0.325,1.0
0.1833,128.181881,37.915014,3219.3329568000004,4.389,-0.233,0.366,1.0
0.2,128.181881,37.91505,3219.2817504000004,5.241,-0.257,0.406,1.0
0.2166,128.181881,37.915085,3219.2238384,6.159,-0.283,0.445,1.0
0.2333,128.181881,37.915121,3219.1595256000005,7.137,-0.3,0.485,1.0
0.25,128.181881,37.915156,3219.0885072,8.175,-0.311,0.524,1.0
0.2666,128.181881,37.915192,3219.0107832,9.27,-0.317,0.563,1.0
0.2833,128.181881,37.915227,3218.9269632,10.419,-0.32,0.602,1.0
0.3,128.181881,37.915263,3218.8367424,11.619,-0.322,0.641,1.0
0.3166,128.181881,37.915299,3218.7404256000004,12.87,-0.323,0.68,1.0
0.3333,128.18188,37.915334,3218.6389272,14.167,-0.312,0.722,1.0
0.35,128.18188,37.91537,3218.5313328,15.51,-0.288,0.767,1.0
0.3666,128.18188,37.915406,3218.418252,16.897,-0.255,0.815,1.0
0.3833,128.18188,37.915441,3218.2999896000006,18.325,-0.218,0.865,1.0
0.4,128.18188,37.915477,3218.1765456000003,19.794,-0.177,0.917,1.0
0.4166,128.18188,37.915513,3218.0482248000003,21.301,-0.137,0.971,1.0
0.4333,128.18188,37.915549,3217.915332,22.845,-0.083,1.031,1.0
0.45,128.18188,37.915584,3217.778172,24.424,-0.014,1.1,1.0
0.4666,128.18188,37.91562,3217.6364399999998,26.038,0.066,1.177,1.0
0.4833,128.18188,37.915656,3217.4910504000004,27.684,0.152,1.259,1.0
0.5,128.18188,37.915692,3217.3416984000005,29.362,0.242,1.347,1.0
0.5166,128.18188,37.915728,3217.1889936000002,31.07,0.331,1.439,1.0
0.5333,128.181879,37.915764,3217.032936,32.808,0.431,1.543,1.0
0.55,128.181879,37.9158,3216.8741352000006,34.574,0.547,1.662,1.0
0.5666,128.181879,37.915836,3216.7128960000005,36.368,0.674,1.795,1.0
0.5833,128.181879,37.915872,3216.5486088000002,38.188,0.805,1.939,1.0
0.6,128.181879,37.915908,3216.3824928,40.034,0.937,2.092,1.0
0.6166,128.181879,37.915944,3216.2139384,41.904,1.066,2.251,1.0
0.6333,128.181879,37.91598,3216.0456888000003,43.76,1.204,2.423,1.0
0.65,128.181879,37.916016,3215.8771344,45.597,1.357,2.615,1.0
0.6666,128.181879,37.916053,3215.7097992,47.417,1.519,2.825,1.0
0.6833,128.181879,37.916089,3215.5433784000006,49.221,1.684,3.049,1.0
0.7,128.181879,37.916125,3215.3772624000003,51.009,1.845,3.284,1.0
0.7166,128.181879,37.916161,3215.2123656,52.783,2.0,3.526,1.0
0.7333,128.181879,37.916197,3215.0496024000004,54.468,2.163,3.783,1.0
0.75,128.181879,37.916234,3214.8892776000002,56.067,2.338,4.062,1.0
0.7666,128.18188,37.91627,3214.7320008,57.588,2.518,4.362,1.0
0.7833,128.18188,37.916306,3214.5780768,59.039,2.698,4.677,1.0
0.8,128.181881,37.916342,3214.4281152,60.429,2.87,5.003,1.0
0.8166,128.181881,37.916379,3214.2805920000005,61.766,3.033,5.337,1.0
0.8333,128.181882,37.916415,3214.1373360000002,62.992,3.199,5.688,1.0
0.85,128.181883,37.916451,3213.9980424,64.115,3.367,6.054,1.0
0.8666,128.181884,37.916488,3213.8633208,65.147,3.532,6.433,1.0
0.8833,128.181885,37.916524,3213.7331712000005,66.099,3.69,6.819,1.0
0.9,128.181886,37.91656,3213.6063744,66.982,3.839,7.211,1.0
0.9166,128.181888,37.916596,3213.4832352000003,67.806,3.977,7.606,1.0
0.9333,128.181889,37.916633,3213.3628392000005,68.598,4.101,8.002,1.0
0.95,128.181891,37.916669,3213.2451864,69.366,4.213,8.399,1.0
0.9666,128.181893,37.916705,3213.129972,70.115,4.313,8.795,1.0
0.9833,128.181895,37.916742,3213.0171960000002,70.851,4.402,9.189,1.0
1.0,128.181897,37.916778,3212.9065536,71.576,4.481,9.582,1.0
1.0166,128.181899,37.916814,3212.7980448,72.293,4.551,9.971,1.0
1.0333,128.181901,37.916851,3212.6922792,72.956,4.618,10.355,1.0
1.05,128.181904,37.916887,3212.588952,73.567,4.683,10.734,1.0
1.0666,128.181906,37.916923,3212.4889776000005,74.129,4.743,11.109,1.0
1.0833,128.181909,37.91696,3212.3917464000006,74.648,4.798,11.479,1.0
1.1,128.181912,37.916996,3212.2969536,75.127,4.847,11.846,1.0
1.1166,128.181915,37.917032,3212.204904,75.571,4.889,12.208,1.0
1.1333,128.181918,37.917069,3212.1159024000003,75.964,4.928,12.567,1.0
1.15,128.181922,37.917105,3212.0293392000003,76.312,4.963,12.922,1.0
1.1666,128.181926,37.917141,3211.9455192000005,76.618,4.994,13.274,1.0
1.1833,128.181929,37.917178,3211.8638328,76.888,5.021,13.623,1.0
1.2,128.181933,37.917214,3211.7845848,77.127,5.044,13.969,1.0
1.2166,128.181937,37.91725,3211.7077752,77.339,5.063,14.312,1.0
1.2333,128.181942,37.917286,3211.6327944,77.597,5.07,14.654,1.0
1.25,128.181946,37.917323,3211.5596424,77.902,5.065,14.996,1.0
1.2666,128.181951,37.917359,3211.4877096000005,78.254,5.052,15.336,1.0
1.2833,128.181956,37.917395,3211.4169960000004,78.65,5.034,15.675,1.0
1.3,128.181961,37.917431,3211.3468920000005,79.086,5.012,16.012,1.0
1.3166,128.181966,37.917468,3211.2777024,79.557,4.988,16.346,1.0
1.3333,128.181971,37.917504,3211.2094272,80.05,4.963,16.678,1.0
1.35,128.181976,37.91754,3211.1420664,80.558,4.937,17.008,1.0
1.3666,128.181982,37.917576,3211.07562,81.079,4.91,17.335,1.0
1.3833,128.181987,37.917612,3211.0097832,81.609,4.88,17.66,1.0
1.4,128.181993,37.917649,3210.944556,82.143,4.849,17.982,1.0
1.4166,128.181999,37.917685,3210.8802432,82.681,4.814,18.301,1.0
1.4333,128.182005,37.917721,3210.8162352000004,83.204,4.779,18.618,1.0
1.45,128.182011,37.917757,3210.7531416,83.709,4.742,18.932,1.0
1.4666,128.182018,37.917793,3210.6906576000006,84.197,4.704,19.244,1.0
1.4833,128.182024,37.917829,3210.6281736000005,84.669,4.662,19.554,1.0
1.5,128.182031,37.917865,3210.5662992,85.125,4.618,19.861,1.0
1.5166,128.182038,37.917901,3210.5044248,85.567,4.57,20.167,1.0
1.5333,128.182046,37.917937,3210.4428552000004,85.981,4.521,20.471,1.0
1.55,128.182053,37.917973,3210.3809808,86.367,4.47,20.774,1.0
1.5666,128.18206,37.918009,3210.3194112,86.729,4.418,21.075,1.0
1.5833,128.182068,37.918045,3210.2575368000003,87.068,4.362,21.375,1.0
1.6,128.182076,37.918081,3210.1953576000005,87.387,4.305,21.673,1.0
1.6166,128.182084,37.918117,3210.1328736000005,87.688,4.244,21.97,1.0
1.6333,128.182093,37.918153,3210.0700848,87.965,4.182,22.266,1.0
1.65,128.182101,37.918189,3210.0066864,88.218,4.119,22.561,1.0
1.6666,128.18211,37.918225,3209.9426784000007,88.451,4.054,22.855,1.0
1.6833,128.182119,37.91826,3209.8780608,88.666,3.987,23.147,1.0
1.7,128.182128,37.918296,3209.8128336,88.865,3.919,23.438,1.0
1.7166,128.182137,37.918332,3209.7466920000006,89.05,3.849,23.729,1.0
1.7333,128.182146,37.918368,3209.679636,89.219,3.778,24.018,1.0
1.75,128.182156,37.918403,3209.6116656,89.374,3.707,24.307,1.0
1.7666,128.182166,37.918439,3209.5427808,89.515,3.634,24.594,1.0
1.7833,128.182176,37.918474,3209.4726768,89.646,3.561,24.88,1.0
1.8,128.182186,37.91851,3209.4016584,89.767,3.486,25.166,1.0
1.8166,128.182196,37.918546,3209.3294208,89.879,3.411,25.45,1.0
1.8333,128.182207,37.918581,3209.2559640000004,89.984,3.336,25.734,1.0
1.85,128.182218,37.918616,3209.181288,90.081,3.26,26.016,1.0
1.8666,128.182228,37.918652,3209.1053928,90.171,3.184,26.298,1.0
1.8833,128.18224,37.918687,3209.0279736,90.256,3.107,26.578,1.0
1.9,128.182251,37.918723,3208.9493352000004,90.337,3.03,26.858,1.0
1.9166,128.182262,37.918758,3208.8694776,90.413,2.953,27.137,1.0
1.9333,128.182274,37.918793,3208.7877912000004,90.487,2.876,27.414,1.0
1.95,128.182286,37.918828,3208.7048856,90.558,2.799,27.691,1.0
1.9666,128.182298,37.918863,3208.620456,90.627,2.722,27.967,1.0
1.9833,128.18231,37.918899,3208.5341976,90.694,2.645,28.242,1.0
2.0,128.182322,37.918934,3208.44672,90.76,2.568,28.517,1.0
2.0166,128.182335,37.918969,3208.3574136,90.825,2.491,28.79,1.0
2.0333,128.182348,37.919004,3208.2662784000004,90.89,2.414,29.063,1.0
2.05,128.182361,37.919039,3208.1736192000003,90.955,2.336,29.335,1.0
2.0666,128.182374,37.919074,3208.079436,91.021,2.26,29.606,1.0
2.0833,128.182387,37.919108,3207.9831192000006,91.087,2.183,29.876,1.0
2.1,128.1824,37.919143,3207.8852784000005,91.153,2.106,30.146,1.0
2.1166,128.182414,37.919178,3207.7856088,91.22,2.03,30.415,1.0
2.1333,128.182428,37.919213,3207.6838056000006,91.288,1.953,30.683,1.0
2.15,128.182442,37.919247,3207.5804784000006,91.358,1.877,30.95,1.0
2.1666,128.182456,37.919282,3207.4750176000002,91.429,1.8,31.217,1.0
2.1833,128.18247,37.919317,3207.3674232000003,91.502,1.724,31.483,1.0
2.2,128.182485,37.919351,3207.2580000000003,91.576,1.648,31.748,1.0
2.2166,128.1825,37.919386,3207.1464432000002,91.65,1.572,32.013,1.0
2.2333,128.182515,37.91942,3207.0330576000006,91.727,1.496,32.277,1.0
2.25,128.18253,37.919454,3206.9172336,91.805,1.42,32.541,1.0
2.2666,128.182545,37.919489,3206.7995808,91.885,1.344,32.804,1.0
2.2833,128.182561,37.919523,3206.6794896000006,91.967,1.268,33.066,1.0
2.3,128.182576,37.919557,3206.5575696,92.05,1.192,33.328,1.0
2.3166,128.182592,37.919591,3206.4332112,92.133,1.116,33.589,1.0
2.3333,128.182608,37.919626,3206.3064144000004,92.219,1.04,33.85,1.0
2.35,128.182624,37.91966,3206.1774840000003,92.306,0.964,34.111,1.0
2.3666,128.182641,37.919694,3206.0461152,92.394,0.888,34.37,1.0
2.3833,128.182657,37.919728,3205.912308,92.483,0.812,34.63,1.0
2.4,128.182674,37.919761,3205.7760624000002,92.573,0.736,34.889,1.0
2.4166,128.182691,37.919795,3205.6376832,92.664,0.66,35.147,1.0
2.4333,128.182708,37.919829,3205.4965608,92.756,0.583,35.405,1.0
